NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip_x,PoliceDistrict,Location,CrimeType,Description,FieldInterviewID,EventDate,District,Zone,OfficerAssignment,StopDescription,ActionsTaken,VehicleYear,VehicleMake,VehicleModel,VehicleStyle,VehicleColor,SubjectID,SubjectRace,SubjectGender,SubjectAge,SubjectHasPhotoID,SubjectHeight,SubjectWeight,SubjectEyeColor,SubjectHairColor,SubjectDriverLicState,CreatedDateTime,LastModifiedDateTime,Longitude,Latitude,Zip_y,BlockAddress
J0167613,37,AGGRAVATED ASSAULT,1C,,,,3680692,532500,2013-10-02 03:49:00,2013-10-02 03:52:00,2013-10-02 03:56:00,2013-10-02 05:52:00,RTF,REPORT TO FOLLOW,,,No,,1,"(29.95821485872434, -90.07058759138579)",VIOLENT CRIME,AGGRAVATED ASSAULT,220333,10/02/2013 06:17:00 AM,1,E,1st District,FLAGGED DOWN,Stop Results: Verbal warning;Search Occurred: No;Evidence Seized: No,,,,,,256933.0,BLACK,FEMALE,24.0,No,62.0,145.0,Brown,Blonde,,10/02/2013 06:22:44 AM,,-90.07058526,29.95821733,,No
J4011713,37,AGGRAVATED ASSAULT,1C,,,,3669597,536539,2013-10-29 14:00:00,2013-10-29 14:00:00,2013-10-29 14:04:00,2013-10-29 17:20:00,RTF,REPORT TO FOLLOW,,,042XX S Carrollton Ave,70119.0,1,"(29.969652302006242, -90.105485992761)",VIOLENT CRIME,AGGRAVATED ASSAULT,223051,10/29/2013 02:31:00 PM,3,D,3rd  District,SUSPECT PERSON,Stop Results: No action taken;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Consent to search;Evidence Seized: No,,,,,,259958.0,BLACK,MALE,21.0,Yes,61.0,120.0,Brown,Black,,10/29/2013 02:35:50 PM,,-90.10548294,29.96965457,70119.0,042XX S Carrollton Ave
J4011713,37,AGGRAVATED ASSAULT,1C,,,,3669597,536539,2013-10-29 14:00:00,2013-10-29 14:00:00,2013-10-29 14:04:00,2013-10-29 17:20:00,RTF,REPORT TO FOLLOW,,,042XX S Carrollton Ave,70119.0,1,"(29.969652302006242, -90.105485992761)",VIOLENT CRIME,AGGRAVATED ASSAULT,223074,10/29/2013 07:24:00 PM,3,M,3rd  District,TRAFFIC VIOLATION,Stop Results: Verbal warning;Search Occurred: No;Evidence Seized: No,2003.0,JEEP,GRAND CHEROKEE,SPORTS UTILITY,BLACK,259983.0,BLACK,MALE,31.0,Yes,70.0,190.0,Brown,Black,,10/29/2013 09:50:05 PM,,-90.10548294,29.96965457,70119.0,042XX S Carrollton Ave
K0448613,37,AGGRAVATED ASSAULT,1C,,,,3679759,522812,2013-11-04 04:40:00,2013-11-04 04:42:00,2013-11-04 04:49:00,2013-11-04 06:21:00,RTF,REPORT TO FOLLOW,,,Magazine St & St Mary St,70130.0,6,"(29.93160432987384, -90.07387000519235)",VIOLENT CRIME,AGGRAVATED ASSAULT,223617,11/04/2013 06:17:00 AM,6,B,6th  District,CALL FOR SERVICE,Stop Results: No action taken,,,,,,260548.0,WHITE,MALE,25.0,Yes,66.0,140.0,Blue,Blonde,,11/04/2013 06:20:47 AM,,-90.0738686,29.93160689,70130.0,Magazine St & St Mary St
K0448613,37,AGGRAVATED ASSAULT,1C,,,,3679759,522812,2013-11-04 04:40:00,2013-11-04 04:42:00,2013-11-04 04:49:00,2013-11-04 06:21:00,RTF,REPORT TO FOLLOW,,,Magazine St & St Mary St,70130.0,6,"(29.93160432987384, -90.07387000519235)",VIOLENT CRIME,AGGRAVATED ASSAULT,223617,11/04/2013 06:17:00 AM,6,B,6th  District,CALL FOR SERVICE,Stop Results: No action taken,,,,,,260549.0,WHITE,FEMALE,22.0,Yes,64.0,120.0,Blue,Brown,,11/04/2013 06:20:47 AM,,-90.0738686,29.93160689,70130.0,Magazine St & St Mary St
K0661613,37,AGGRAVATED ASSAULT,1C,,,,3679221,549973,2013-11-05 15:08:00,2013-11-05 16:08:00,2013-11-05 16:22:00,2013-11-05 19:04:00,RTF,REPORT TO FOLLOW,,,047XX Paris Ave,70122.0,3,"(30.006304023370213, -90.07462650867666)",VIOLENT CRIME,AGGRAVATED ASSAULT,225235,11/15/2013 07:30:00 AM,3,M,3rd  District,OTHER,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,262261.0,BLACK,MALE,18.0,No,66.0,120.0,Brown,Black,,11/15/2013 01:51:02 PM,,-90.07462471,30.00630617,70122.0,047XX Paris Ave
K0661613,37,AGGRAVATED ASSAULT,1C,,,,3679221,549973,2013-11-05 15:08:00,2013-11-05 16:08:00,2013-11-05 16:22:00,2013-11-05 19:04:00,RTF,REPORT TO FOLLOW,,,047XX Paris Ave,70122.0,3,"(30.006304023370213, -90.07462650867666)",VIOLENT CRIME,AGGRAVATED ASSAULT,227853,12/04/2013 11:00:00 AM,8,H,SOD,OTHER,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Warrant;Evidence Seized: No,,,,,,265062.0,BLACK,MALE,19.0,No,70.0,140.0,Brown,Black,,12/05/2013 01:27:20 PM,,-90.07462471,30.00630617,70122.0,047XX Paris Ave
K1282113,37,AGGRAVATED ASSAULT,1C,,,,3693357,521528,2013-11-10 03:16:00,2013-11-10 03:17:00,2013-11-10 03:43:00,2013-11-10 05:16:00,RTF,REPORT TO FOLLOW,,,027XX Amazon St,70114.0,4,"(29.927655785463713, -90.03098895119297)",VIOLENT CRIME,AGGRAVATED ASSAULT,225087,11/14/2013 12:35:00 PM,8,H,SOD,OTHER,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Warrant;Evidence Seized: No,,,,,,262109.0,WHITE,MALE,21.0,Yes,67.0,150.0,Brown,Brown,,11/14/2013 12:37:18 PM,,-90.0309869,29.92765819,70114.0,027XX Amazon St
K1282113,37,AGGRAVATED ASSAULT,1C,,,,3693357,521528,2013-11-10 03:16:00,2013-11-10 03:17:00,2013-11-10 03:43:00,2013-11-10 05:16:00,RTF,REPORT TO FOLLOW,,,027XX Amazon St,70114.0,4,"(29.927655785463713, -90.03098895119297)",VIOLENT CRIME,AGGRAVATED ASSAULT,225204,11/15/2013 09:03:00 AM,4,H,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,262232.0,WHITE,MALE,21.0,No,67.0,150.0,Brown,Brown,,11/15/2013 09:08:24 AM,,-90.0309869,29.92765819,70114.0,027XX Amazon St
L2877213,37,AGGRAVATED ASSAULT,2A,,,,3674514,527244,2013-12-21 10:36:00,2013-12-21 10:38:00,2013-12-21 10:43:00,2013-12-21 14:21:00,RTF,REPORT TO FOLLOW,,,029XX Philip St,70113.0,6,"(29.943948361436945, -90.09027610179899)",VIOLENT CRIME,AGGRAVATED ASSAULT,229681,12/21/2013 10:45:00 AM,6,I,6th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Types: Pat-down;Legal Basises: Incident to arrest,,,,,,267017.0,BLACK,MALE,50.0,No,62.0,120.0,Brown,Salt/Pepper,LA,12/22/2013 01:29:02 PM,,-90.09027594,29.943949699999997,70113.0,029XX Philip St
L3907313,37,AGGRAVATED ASSAULT,1C,,,,3676402,536728,2013-12-30 01:08:00,2013-12-30 01:11:00,2013-12-30 01:10:00,2013-12-30 04:06:00,RTF,REPORT TO FOLLOW,,,027XX Toulouse,,1,"(29.969969727043665, -90.08398867838727)",VIOLENT CRIME,AGGRAVATED ASSAULT,230384,12/31/2013 12:24:00 AM,1,M,1st District,CALL FOR SERVICE,,,CHEVROLET,OTHER,FULL SIZE VAN,WHITE,267779.0,WHITE,MALE,30.0,Yes,73.0,180.0,Brown,Brown,MN,12/31/2013 12:30:47 AM,,-90.08398637,29.96997143,,027XX Toulouse
L4126213,37,AGGRAVATED ASSAULT,1C,,,,3692131,523678,2013-12-31 20:49:00,2013-12-31 21:01:00,2013-12-31 21:04:00,2013-12-31 22:28:00,RTF,REPORT TO FOLLOW,,,020XX Farragut St,70114.0,4,"(29.93360581538322, -90.03478220708243)",VIOLENT CRIME,AGGRAVATED ASSAULT,230535,12/31/2013 09:00:00 PM,4,I,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Types: Vehicle;Legal Basises: Probable cause;Evidence Seized: Yes;Evidence Types: Weapon(s),,,,,,267945.0,WHITE,FEMALE,23.0,Yes,64.0,270.0,Brown,Brown,LA,01/01/2014 08:20:07 PM,,-90.03478166,29.93360676,70114.0,020XX Farragut St
A0592114,37,AGGRAVATED ASSAULT,1C,37,AGGRAVATED ASSAULT,1C,3674973,527145,2014-01-05 17:14:49,,2014-01-05 17:14:49,2014-01-05 19:55:21,RTF,REPORT TO FOLLOW,Y,6I03,027XX Jackson Ave,70113.0,6,"(29.94366295, -90.08882768)",VIOLENT CRIME,AGGRAVATED ASSAULT,230849,01/05/2014 09:05:00 PM,6,I,6th  District,CALL FOR SERVICE,Stop Results: Arrest made;Legal Basises: Probable cause,,,,,,268279.0,BLACK,MALE,18.0,Yes,65.0,157.0,Brown,Black,LA,01/05/2014 09:09:12 PM,,-90.08882768,29.94366295,70113.0,027XX Jackson Ave
A1700414,37,AGGRAVATED ASSAULT,1C,34,AGGRAVATED BATTERY,2B,3684573,544298,2014-01-14 07:44:04,2014-01-14 07:48:43,2014-01-14 07:55:14,2014-01-14 14:45:18,RTF,REPORT TO FOLLOW,N,3Y01,031XX Elysian Fields Ave,70122.0,3,"(29.99053896, -90.05791488)",VIOLENT CRIME,AGGRAVATED ASSAULT,232421,01/21/2014 10:55:00 AM,3,Y,3rd  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No;Legal Basises: Probable cause;Evidence Seized: No,,,,,,269989.0,BLACK,FEMALE,34.0,Yes,66.0,130.0,Brown,Black,,01/21/2014 11:00:05 AM,,-90.05791488,29.99053896,70122.0,031XX Elysian Fields Ave
A1700414,37,AGGRAVATED ASSAULT,1C,34,AGGRAVATED BATTERY,2B,3684573,544298,2014-01-14 07:44:04,2014-01-14 07:48:43,2014-01-14 07:55:14,2014-01-14 14:45:18,RTF,REPORT TO FOLLOW,N,3Y01,031XX Elysian Fields Ave,70122.0,3,"(29.99053896, -90.05791488)",VIOLENT CRIME,AGGRAVATED ASSAULT,232422,01/21/2014 11:00:00 AM,3,Y,3rd  District,CRIMINAL VIOLATION,Stop Results: Arrest made;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Probable cause;Legal Basises: Incident to arrest;Evidence Seized: Yes;Evidence Types: Weapon(s),,,,,,269990.0,HISPANIC,MALE,25.0,No,59.0,190.0,Brown,Black,,01/21/2014 11:04:37 AM,,-90.05791488,29.99053896,70122.0,031XX Elysian Fields Ave
C0123414,37,AGGRAVATED ASSAULT,1C,107,SUSPICIOUS PERSON,2A,3671422,541670,2014-03-01 19:36:52,2014-03-01 19:39:17,2014-03-01 19:40:01,2014-03-02 03:54:14,RTF,REPORT TO FOLLOW,N,3H02,City Park Ave & N Murat St,70119.0,3,"(29.98370927, -90.09954703)",VIOLENT CRIME,AGGRAVATED ASSAULT,235810,03/01/2014 07:36:00 PM,3,H,3rd  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No;Legal Basises: Probable cause;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,273675.0,WHITE,MALE,42.0,Yes,69.0,170.0,Brown,Brown,,03/01/2014 09:36:19 PM,,-90.09954703,29.98370927,70119.0,City Park Ave & N Murat St
C0123414,37,AGGRAVATED ASSAULT,1C,107,SUSPICIOUS PERSON,2A,3671422,541670,2014-03-01 19:36:52,2014-03-01 19:39:17,2014-03-01 19:40:01,2014-03-02 03:54:14,RTF,REPORT TO FOLLOW,N,3H02,City Park Ave & N Murat St,70119.0,3,"(29.98370927, -90.09954703)",VIOLENT CRIME,AGGRAVATED ASSAULT,235811,03/01/2014 07:36:00 PM,3,H,3rd  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No;Legal Basises: Probable cause;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,273676.0,WHITE,MALE,42.0,Yes,71.0,170.0,Brown,Brown,,03/01/2014 09:39:15 PM,,-90.09954703,29.98370927,70119.0,City Park Ave & N Murat St
C0959514,37,AGGRAVATED ASSAULT,1C,94,DISCHARGING FIREARM,2B,3671690,529002,2014-03-07 22:19:58,2014-03-07 22:20:41,2014-03-07 22:21:15,2014-03-08 01:15:12,RTF,REPORT TO FOLLOW,N,6M01,038XX Washington Ave,70125.0,6,"(29.94886712, -90.09912974)",VIOLENT CRIME,AGGRAVATED ASSAULT,238148,03/28/2014 07:30:00 AM,6,H,6th  District,CALL FOR SERVICE,Legal Basises: Warrant,,,,,,276239.0,BLACK,MALE,36.0,Yes,71.0,160.0,Brown,Black,LA,04/01/2014 07:34:59 AM,,-90.09912974,29.94886712,70125.0,038XX Washington Ave
C2114514,37,AGGRAVATED ASSAULT,1C,66,EXTORTION (THREATS),2A,3682183,532665,2014-03-16 23:29:29,2014-03-16 23:35:21,2014-03-16 23:40:42,2014-03-17 01:39:19,RTF,REPORT TO FOLLOW,N,8D06,006XX Bourbon St,70112.0,8,"(29.95862417, -90.06587158)",VIOLENT CRIME,AGGRAVATED ASSAULT,236837,03/16/2014 11:29:00 PM,8,D,8th  District,CRIMINAL VIOLATION,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Probable cause;Evidence Seized: No,,,,,,274789.0,WHITE,MALE,34.0,Yes,74.0,210.0,Brown,Brown,LA,03/17/2014 11:55:22 PM,,-90.06587158,29.95862417,70112.0,006XX Bourbon St
C2184714,37,AGGRAVATED ASSAULT,2A,103,DISTURBANCE (OTHER),2A,3720445,574014,2014-03-17 15:09:56,2014-03-17 15:15:35,2014-03-17 15:15:40,2014-03-17 21:32:30,RTF,REPORT TO FOLLOW,N,7K04,Curran Blvd & Sand St,70128.0,7,"(30.07109915, -89.94346866)",VIOLENT CRIME,AGGRAVATED ASSAULT,239393,04/14/2014 12:51:00 PM,7,K,SOD,OTHER,Stop Results: Arrest made;Legal Basises: Warrant,,,,,,277663.0,BLACK,MALE,17.0,No,66.0,120.0,Brown,Black,,04/14/2014 12:58:43 PM,,-89.94346866,30.07109915,70128.0,Curran Blvd & Sand St
C2916014,37,AGGRAVATED ASSAULT,1C,21,COMPLAINT OTHER,2A,3680649,531149,2014-03-22 20:40:35,2014-03-22 20:42:03,,2014-03-22 22:56:31,RTF,REPORT TO FOLLOW,N,8D01,Canal St & Dauphine St,70112.0,8,"(29.95450283, -90.07076835)",VIOLENT CRIME,AGGRAVATED ASSAULT,237387,03/23/2014 03:51:00 PM,8,D,8th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Incident to arrest;Legal Basises: Plain view;Evidence Seized: Yes,,,,,,275397.0,BLACK,MALE,49.0,Yes,71.0,170.0,Brown,Black,LA,03/23/2014 03:55:06 PM,,-90.07076835,29.95450283,70112.0,Canal St & Dauphine St
C3497914,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,1C,3668735,545218,2014-03-27 09:30:54,2014-03-27 09:52:30,2014-03-27 09:57:06,2014-03-27 10:56:00,RTF,REPORT TO FOLLOW,N,3I02,007XX Florida Blvd,70124.0,3,"(29.99354266, -90.10791431)",VIOLENT CRIME,AGGRAVATED ASSAULT,237882,03/28/2014 01:33:00 PM,3,I,3rd  District,CITIZEN CONTACT,Stop Results: Arrest made;Search Occurred: No;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,275940.0,WHITE,FEMALE,23.0,No,65.0,130.0,Blue,Black,,03/28/2014 01:38:13 PM,,-90.10791431,29.99354266,70124.0,007XX Florida Blvd
D3085614,37,AGGRAVATED ASSAULT,1C,107,SUSPICIOUS PERSON,2A,3681441,525521,2014-04-23 16:30:25,2014-04-23 16:38:57,2014-04-23 16:42:56,2014-04-23 19:11:04,RTF,REPORT TO FOLLOW,N,6C01,Tchoupitoulas Exit & Calliope St,70130.0,6,"(29.93900425, -90.06846432)",VIOLENT CRIME,AGGRAVATED ASSAULT,240240,04/23/2014 08:03:00 PM,6,C,6th  District,CALL FOR SERVICE,Stop Results: Arrest made;Subject Type: Pedestrian;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Probable cause;Legal Basises: Incident to arrest;Legal Basises: Plain view;Evidence Seized: Yes;Evidence Types: Other,,,,,,278635.0,WHITE,MALE,38.0,No,70.0,170.0,Green,Brown,LA,04/23/2014 08:05:58 PM,,-90.06846432,29.93900425,70130.0,Tchoupitoulas Exit & Calliope St
E2097014,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3696756,526393,2014-05-15 22:59:46,2014-05-15 23:05:34,2014-05-15 23:08:56,2014-05-16 00:18:49,RTF,REPORT TO FOLLOW,N,4K01,013XX Flanders St,70114.0,4,"(29.94092638, -90.02008216)",VIOLENT CRIME,AGGRAVATED ASSAULT,242499,05/16/2014 03:39:00 AM,4,K,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No,,,,,,281114.0,BLACK,FEMALE,35.0,Yes,65.0,200.0,Brown,Black,LA,05/16/2014 03:46:04 AM,,-90.02008216,29.94092638,70114.0,013XX Flanders St
E2097014,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3696756,526393,2014-05-15 22:59:46,2014-05-15 23:05:34,2014-05-15 23:08:56,2014-05-16 00:18:49,RTF,REPORT TO FOLLOW,N,4K01,013XX Flanders St,70114.0,4,"(29.94092638, -90.02008216)",VIOLENT CRIME,AGGRAVATED ASSAULT,242499,05/16/2014 03:39:00 AM,4,K,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No,,,,,,281115.0,WHITE,MALE,47.0,Yes,69.0,180.0,Brown,Grey/Silver,LA,05/16/2014 03:46:04 AM,,-90.02008216,29.94092638,70114.0,013XX Flanders St
E2097014,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3696756,526393,2014-05-15 22:59:46,2014-05-15 23:05:34,2014-05-15 23:08:56,2014-05-16 00:18:49,RTF,REPORT TO FOLLOW,N,4K01,013XX Flanders St,70114.0,4,"(29.94092638, -90.02008216)",VIOLENT CRIME,AGGRAVATED ASSAULT,242499,05/16/2014 03:39:00 AM,4,K,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No,,,,,,281116.0,HISPANIC,MALE,44.0,Yes,69.0,170.0,Brown,Black,LA,05/16/2014 03:46:04 AM,,-90.02008216,29.94092638,70114.0,013XX Flanders St
F0212414,37,AGGRAVATED ASSAULT,1C,103,DISTURBANCE (OTHER),2A,3696095,519431,2014-06-02 17:10:41,2014-06-02 17:12:06,2014-06-02 17:22:09,2014-06-02 18:43:18,RTF,REPORT TO FOLLOW,N,4C02,033XX Garden Oaks Dr,,4,"(29.92180598, -90.02241945)",VIOLENT CRIME,AGGRAVATED ASSAULT,280158,01/09/2015 11:05:00 AM,4,H,4th  District,SUSPECT PERSON,,,,,,,322390.0,BLACK,MALE,19.0,No,65.0,120.0,Brown,Black,LA,01/09/2015 02:23:28 PM,,-90.02241945,29.92180598,,033XX Garden Oaks Dr
F0252314,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3687614,539851,2014-06-02 22:23:47,2014-06-02 22:29:09,2014-06-02 22:28:38,2014-06-03 02:27:34,RTF,REPORT TO FOLLOW,N,5G02,Franklin Ave & N Johnson St,70117.0,5,"(29.97821718, -90.04846878)",VIOLENT CRIME,AGGRAVATED ASSAULT,244419,06/03/2014 02:14:00 AM,5,G,5th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: No;Legal Basises: Consent to search;Evidence Seized: Yes;Evidence Types: Weapon(s),,,,,,283237.0,BLACK,FEMALE,30.0,No,65.0,140.0,Brown,Black,,06/03/2014 02:17:50 AM,,-90.04846878,29.97821718,70117.0,Franklin Ave & N Johnson St
F0435214,37,AGGRAVATED ASSAULT,1C,64G,ARMED ROBBERY WITH GUN,2A,3692645,550217,2014-06-04 09:47:52,,2014-06-04 09:50:44,2014-06-04 12:26:06,RTF,REPORT TO FOLLOW,N,3U02,049XX Chef Menteur Hwy,70126.0,3,"(30.00656516, -90.03220644)",VIOLENT CRIME,AGGRAVATED ASSAULT,244593,06/04/2014 10:46:00 AM,3,U,3rd  District,CALL FOR SERVICE,Stop Results: No action taken;Subject Type: Pedestrian;Search Occurred: No;Legal Basises: Probable cause;Evidence Seized: No,,,,,,283430.0,BLACK,MALE,24.0,No,67.0,155.0,Brown,Black,LA,06/04/2014 10:50:03 AM,,-90.03220644,30.00656516,70126.0,049XX Chef Menteur Hwy
F0540514,37,AGGRAVATED ASSAULT,1A,37,AGGRAVATED ASSAULT,1A,3682469,543451,2014-06-05 00:30:11,2014-06-05 08:41:31,2014-06-05 08:55:59,2014-06-05 10:24:07,RTF,REPORT TO FOLLOW,N,3X01,019XX Abundance St,70122.0,3,"(29.98827257, -90.06459113)",VIOLENT CRIME,AGGRAVATED ASSAULT,244742,06/05/2014 08:40:00 AM,3,Y,3rd  District,CALL FOR SERVICE,Stop Results: No action taken;Search Occurred: No;Evidence Seized: No,,,,,,283592.0,BLACK,MALE,33.0,Yes,69.0,155.0,Brown,Black,LA,06/05/2014 01:45:39 PM,,-90.06459113,29.98827257,70122.0,019XX Abundance St
F0540514,37,AGGRAVATED ASSAULT,1A,37,AGGRAVATED ASSAULT,1A,3682469,543451,2014-06-05 00:30:11,2014-06-05 08:41:31,2014-06-05 08:55:59,2014-06-05 10:24:07,RTF,REPORT TO FOLLOW,N,3X01,019XX Abundance St,70122.0,3,"(29.98827257, -90.06459113)",VIOLENT CRIME,AGGRAVATED ASSAULT,244742,06/05/2014 08:40:00 AM,3,Y,3rd  District,CALL FOR SERVICE,Stop Results: No action taken;Search Occurred: No;Evidence Seized: No,,,,,,283593.0,BLACK,MALE,33.0,Yes,74.0,205.0,Brown,Black,LA,06/05/2014 01:45:39 PM,,-90.06459113,29.98827257,70122.0,019XX Abundance St
F0540514,37,AGGRAVATED ASSAULT,1A,37,AGGRAVATED ASSAULT,1A,3682469,543451,2014-06-05 00:30:11,2014-06-05 08:41:31,2014-06-05 08:55:59,2014-06-05 10:24:07,RTF,REPORT TO FOLLOW,N,3X01,019XX Abundance St,70122.0,3,"(29.98827257, -90.06459113)",VIOLENT CRIME,AGGRAVATED ASSAULT,251684,07/27/2014 09:10:00 PM,3,A,3rd  District,SUSPECT PERSON,,,,,,,291287.0,BLACK,MALE,22.0,No,69.0,165.0,Brown,Black,,07/27/2014 10:25:02 PM,,-90.06459113,29.98827257,70122.0,019XX Abundance St
F0758314,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3664860,535279,2014-06-06 14:55:38,2014-06-06 15:10:04,2014-06-06 15:21:01,2014-06-06 20:15:51,RTF,REPORT TO FOLLOW,N,2S02,031XX Eagle St,70118.0,2,"(29.96632892, -90.12048569)",VIOLENT CRIME,AGGRAVATED ASSAULT,244951,06/06/2014 03:10:00 PM,2,S,2nd  District,CALL FOR SERVICE,Stop Results: Arrest made;Subject Type: Pedestrian;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Warrant;Legal Basises: Probable cause;Legal Basises: Incident to arrest;Evidence Seized: No;Evidence Types: Weapon(s),,,,,,283820.0,BLACK,FEMALE,55.0,No,65.0,180.0,Brown,Black,LA,06/06/2014 05:19:13 PM,,-90.12048569,29.96632892,70118.0,031XX Eagle St
F0894714,37,AGGRAVATED ASSAULT,1C,56,SIMPLE CRIMINAL DAMAGE,1D,3688044,527053,2014-06-07 14:12:00,2014-06-07 16:21:24,2014-06-07 16:26:44,2014-06-07 19:38:48,RTF,REPORT TO FOLLOW,N,4A02,012XX Elmira Ave,70114.0,4,"(29.94301495, -90.04756283)",VIOLENT CRIME,AGGRAVATED ASSAULT,245112,06/07/2014 08:11:00 PM,4,A,4th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Warrant;Evidence Seized: No,,,,,,283998.0,BLACK,MALE,43.0,Yes,69.0,220.0,Brown,Black,,06/07/2014 10:06:59 PM,,-90.04756283,29.94301495,70114.0,012XX Elmira Ave
F1274314,37,AGGRAVATED ASSAULT,1C,103,DISTURBANCE (OTHER),2A,3679828,521448,2014-06-10 11:18:46,2014-06-10 11:21:07,2014-06-10 11:29:43,2014-06-10 14:03:20,RTF,REPORT TO FOLLOW,N,6B02,Josephine St & Annunciation St,70130.0,6,"(29.92785245, -90.07369717)",VIOLENT CRIME,AGGRAVATED ASSAULT,247476,06/25/2014 12:45:00 PM,4,H,4th  District,CALL FOR SERVICE,,,,,,,286619.0,BLACK,MALE,19.0,No,72.0,152.0,Brown,Black,LA,06/25/2014 12:50:11 PM,,-90.07369717,29.92785245,70130.0,Josephine St & Annunciation St
F2522814,37,AGGRAVATED ASSAULT,1C,37,AGGRAVATED ASSAULT,1C,3700639,559917,2014-06-19 16:15:57,2014-06-19 17:51:36,2014-06-19 17:59:59,2014-06-19 19:39:14,RTF,REPORT TO FOLLOW,N,7O02,074XX Fieldston Rd,70126.0,7,"(30.03298277, -90.00659766)",VIOLENT CRIME,AGGRAVATED ASSAULT,253552,08/01/2014 06:45:00 AM,1,K,SOD,OTHER,,,,,,,293305.0,BLACK,FEMALE,61.0,No,59.0,134.0,Brown,Brown,,08/07/2014 02:09:23 PM,,-90.00659766,30.03298277,70126.0,074XX Fieldston Rd
F2835214,37,AGGRAVATED ASSAULT,2A,37,AGGRAVATED ASSAULT,2A,3675421,527389,2014-06-21 21:41:23,2014-06-21 21:49:16,2014-06-21 22:12:31,2014-06-21 23:25:10,RTF,REPORT TO FOLLOW,N,6J01,028XX Saint Andrew St,70113.0,6,"(29.94432209, -90.08740497)",VIOLENT CRIME,AGGRAVATED ASSAULT,248059,06/18/2014 02:51:00 AM,6,J,SOD,OTHER,,,,,,,287278.0,BLACK,MALE,53.0,No,68.0,190.0,Brown,Black,,06/30/2014 02:57:54 AM,07/06/2014 05:11:23 PM,-90.08740497,29.94432209,70113.0,028XX Saint Andrew St
G2998314,37,AGGRAVATED ASSAULT,1C,103,DISTURBANCE (OTHER),2A,3687862,538294,2014-07-23 15:50:55,2014-07-23 16:01:13,2014-07-23 16:19:31,2014-07-23 17:06:20,RTF,REPORT TO FOLLOW,N,5G03,016XX Port St,70117.0,5,"(29.97392853, -90.04773921)",VIOLENT CRIME,AGGRAVATED ASSAULT,255113,08/16/2014 12:00:00 PM,5,G,5th  District,SUSPECT PERSON,,,,,,,294933.0,BLACK,MALE,59.0,No,70.0,205.0,Brown,Grey/Silver,,08/16/2014 02:09:03 PM,,-90.04773921,29.97392853,70117.0,016XX Port St
G3176114,37,AGGRAVATED ASSAULT,1C,21,COMPLAINT OTHER,1H,3674963,526637,2014-07-24 21:35:20,2014-07-24 21:37:54,2014-07-24 21:35:20,2014-07-25 00:32:24,RTF,REPORT TO FOLLOW,Y,6I03,Philip St & Magnolia St,70113.0,6,"(29.94226600, -90.08887856)",VIOLENT CRIME,AGGRAVATED ASSAULT,251290,07/25/2014 12:02:00 AM,6,I,6th  District,CALL FOR SERVICE,,,,,,,290839.0,BLACK,MALE,15.0,No,64.0,120.0,Brown,Black,,07/25/2014 12:05:11 AM,,-90.08887856,29.942265999999996,70113.0,Philip St & Magnolia St
