,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
107134,J2630615,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3681217,530712,10/22/2015 04:22:23 AM,10/22/2015 04:28:12 AM,10/22/2015 04:22:23 AM,10/22/2015 05:18:15 AM,DUP,DUPLICATE,Y,8C01,Canal St & Royal St,70130.0,8,"(29.95328334, -90.06899207)",OTHER CFS
107259,J2668215,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3670927,557785,10/22/2015 12:27:08 PM,10/22/2015 12:27:25 PM,10/22/2015 12:27:08 PM,10/22/2015 12:37:41 PM,NAT,Necessary Action Taken,Y,3G02,009XX Lakeshore Dr,70124.0,3,"(30.02803274, -90.10056080)",OTHER CFS
107849,J2872315,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3683036,532986,10/24/2015 02:22:36 AM,10/24/2015 02:26:41 AM,10/24/2015 02:22:36 AM,10/24/2015 07:27:12 AM,UNF,UNFOUNDED,Y,8E04,006XX Dumaine St,70116.0,8,"(29.95948197, -90.06316674)",OTHER CFS
107856,J2875115,55,AGGRAVATED CRIMINAL DAMAGE,1B,94,DISCHARGING FIREARM,2B,3681527,532302,10/24/2015 03:36:46 AM,10/24/2015 03:46:44 AM,10/24/2015 03:36:46 AM,10/24/2015 06:22:59 AM,RTF,REPORT TO FOLLOW,Y,8D05,Dauphine St & Saint Louis St,70112.0,8,"(29.95764547, -90.06795768)",VIOLENT CRIME
108350,J3168915,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3696613,520650,10/26/2015 08:25:54 PM,10/26/2015 08:26:35 PM,10/26/2015 08:25:54 PM,10/26/2015 11:23:14 PM,NAT,Necessary Action Taken,Y,4J01,036XX Macarthur Blvd,70114.0,4,"(29.92514108, -90.02074030)",OTHER CFS
108364,J3174415,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3674021,521901,10/26/2015 09:27:08 PM,10/26/2015 09:27:39 PM,10/26/2015 09:27:08 PM,10/26/2015 09:39:22 PM,NAT,Necessary Action Taken,Y,6Q02,Carondelet St & Louisiana Ave,70115.0,6,"(29.92927188, -90.09201396)",OTHER CFS
108453,J3201715,21,COMPLAINT OTHER,1H,79,VIOLATION OF PROTECTION ORDER,2C,3667007,518821,10/27/2015 05:41:44 AM,10/27/2015 05:42:01 AM,10/27/2015 05:41:44 AM,10/27/2015 07:46:46 AM,NAT,Necessary Action Taken,Y,2F03,053XX Magazine St,70115.0,2,"(29.92100994, -90.11425878)",OTHER CFS
108512,J3225715,62,SIMPLE BURGLARY,1E,94,DISCHARGING FIREARM,2B,3678047,525936,10/27/2015 11:27:25 AM,10/27/2015 11:27:58 AM,10/27/2015 11:27:25 AM,10/27/2015 04:09:18 PM,RTF,REPORT TO FOLLOW,Y,6G02,018XX Terpsichore St,70113.0,6,"(29.94024674, -90.07916397)",PROPERTY CRIME
108513,J3225715,62,SIMPLE BURGLARY,1E,94,DISCHARGING FIREARM,2B,3678047,525936,10/27/2015 11:27:25 AM,10/27/2015 11:27:58 AM,10/27/2015 11:27:25 AM,10/27/2015 04:09:18 PM,RTF,REPORT TO FOLLOW,Y,6G02,018XX Terpsichore St,70113.0,6,"(29.94024674, -90.07916397)",PROPERTY CRIME
108601,J3252315,68,UNAUTHORIZED USE OF VEHICLE,1F,64J,CARJACKING,2A,3661275,531818,10/27/2015 03:33:16 PM,10/27/2015 04:14:59 PM,10/27/2015 03:33:16 PM,10/27/2015 04:25:51 PM,RTF,REPORT TO FOLLOW,Y,2K02,089XX Hickory St,70118.0,2,"(29.95691623, -90.13192355)",OTHER CFS
108917,J3366115,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3671766,518794,10/28/2015 01:27:36 PM,,10/28/2015 01:27:36 PM,10/28/2015 01:44:25 PM,RTF,REPORT TO FOLLOW,Y,6O02,042XX Magazine St,70115.0,6,"(29.92079728, -90.09923930)",OTHER CFS
109415,J3549815,103,DISTURBANCE (OTHER),1A,1055,OFFICER NEEDS ASSISTANCE,2A,3681675,540488,10/29/2015 08:13:26 PM,,10/29/2015 08:13:26 PM,10/29/2015 08:14:12 PM,NAT,Necessary Action Taken,Y,5K02,A P Tureaud Ave & N Tonti St,70119.0,5,"(29.98014937, -90.06720282)",OTHER CFS
109473,J3574415,100I,HIT & RUN WITH INJURIES,1A,20I,AUTO ACCIDENT WITH INJURY,2B,3677570,521168,10/30/2015 12:34:19 AM,10/30/2015 02:14:06 AM,10/30/2015 12:34:19 AM,10/30/2015 03:40:19 AM,RTF,REPORT TO FOLLOW,Y,6D02,Magazine St & 3rd St,70130.0,6,"(29.92715102, -90.08083545)",OTHER CFS
109895,J3705115,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3681597,531806,10/30/2015 09:30:24 PM,10/30/2015 11:39:17 PM,10/30/2015 09:30:24 PM,10/30/2015 11:39:26 PM,RTF,REPORT TO FOLLOW,Y,8D05,Conti St & Bourbon St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
109896,J3706315,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3670470,518679,10/30/2015 09:41:26 PM,10/30/2015 09:42:28 PM,10/30/2015 09:41:26 PM,10/30/2015 09:58:28 PM,NAT,Necessary Action Taken,Y,2B05,045XX Magazine St,70115.0,2,"(29.92051868, -90.10333441)",OTHER CFS
110021,J3747015,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3681161,531233,10/31/2015 04:02:15 AM,10/31/2015 04:02:35 AM,10/31/2015 04:02:15 AM,10/31/2015 07:56:55 AM,RTF,REPORT TO FOLLOW,Y,8D04,Iberville St & Bourbon St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
110135,J3796515,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681238,532519,10/31/2015 02:30:50 PM,10/31/2015 02:32:25 PM,10/31/2015 02:30:50 PM,10/31/2015 03:48:42 PM,NAT,Necessary Action Taken,Y,8D03,St Louis St & Burgundy St,70112.0,8,"(29.95825257, -90.06886267)",OTHER CFS
110201,J3837115,58,RETURN FOR ADDITIONAL INFO,1G,107,SUSPICIOUS PERSON,2A,3693787,525415,10/31/2015 09:51:01 PM,10/31/2015 11:12:47 PM,10/31/2015 09:51:01 PM,11/01/2015 02:04:58 AM,NAT,Necessary Action Taken,Y,4I01,Florence Ave & Lawrence St,70114.0,4,"(29.93833061, -90.02948928)",OTHER CFS
110270,K0014215,42U,AGGRAVATED RAPE UNFOUNDED BY SPECIAL VICTIMS OR CHILD ABUSE,1A,42,AGGRAVATED RAPE,2A,37369000,3513814,11/01/2015 01:18:05 AM,11/01/2015 01:55:50 AM,11/01/2015 01:18:05 AM,11/01/2015 04:03:30 AM,RTF,REPORT TO FOLLOW,Y,1E03,015XX Basin St,70116.0,1,"(0, 0)",OTHER CFS
110511,K0127915,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681262,531441,11/02/2015 02:31:57 AM,11/02/2015 02:32:30 AM,11/02/2015 02:31:57 AM,11/02/2015 03:16:29 AM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70112.0,8,"(29.95528634, -90.06882261)",OTHER CFS
110896,K0249215,67P,PICKPOCKET,1E,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3679233,525497,11/03/2015 01:35:50 AM,,11/03/2015 01:35:50 AM,11/03/2015 02:37:17 AM,RTF,REPORT TO FOLLOW,Y,6E03,Saint Charles Ave & Melpomene St,70130.0,6,"(29.93900573, -90.07543433)",PROPERTY CRIME
110897,K0249215,67P,PICKPOCKET,1E,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3679233,525497,11/03/2015 01:35:50 AM,,11/03/2015 01:35:50 AM,11/03/2015 02:37:17 AM,RTF,REPORT TO FOLLOW,Y,6E03,Saint Charles Ave & Melpomene St,70130.0,6,"(29.93900573, -90.07543433)",PROPERTY CRIME
110924,K0254515,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3680782,530838,11/03/2015 03:36:38 AM,11/03/2015 03:38:23 AM,11/03/2015 03:36:38 AM,11/03/2015 03:53:04 AM,NAT,Necessary Action Taken,Y,8I01,008XX Canal St,70112.0,8,"(29.95364370, -90.07036105)",OTHER CFS
111122,K0323815,35D,SIMPLE BATTERY DOMESTIC,1A,35D,SIMPLE BATTERY DOMESTIC,2B,3668113,520954,11/03/2015 05:14:59 PM,11/03/2015 07:37:42 PM,11/03/2015 05:14:59 PM,11/03/2015 07:38:01 PM,RTF,REPORT TO FOLLOW,Y,2F03,015XX Dufossat St,70115.0,2,"(29.92684348, -90.11069563)",OTHER CFS
111610,K0487015,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3663927,535774,11/04/2015 10:18:42 PM,,11/04/2015 10:18:42 PM,11/04/2015 10:26:48 PM,NAT,Necessary Action Taken,Y,2S01,Hamilton St & Colapissa St,70118.0,2,"(29.96771583, -90.12341562)",OTHER CFS
111611,K0487115,56,SIMPLE CRIMINAL DAMAGE,1D,107,SUSPICIOUS PERSON,2A,3685129,534152,11/04/2015 10:19:30 PM,,11/04/2015 10:19:30 PM,11/05/2015 12:27:08 AM,RTF,REPORT TO FOLLOW,Y,8F01,Decatur St & Elysian Fields Ave,70116.0,8,"(29.96262467, -90.05651851)",OTHER CFS
111631,K0489915,21,COMPLAINT OTHER,1H,1028P,VEHICLE PURSUIT,2A,3664310,537420,11/04/2015 10:56:49 PM,11/04/2015 10:57:19 PM,11/04/2015 10:56:49 PM,11/05/2015 01:43:45 AM,NAT,Necessary Action Taken,Y,3A01,093XX Airline Hwy,70118.0,3,"(29.97223134, -90.12215319)",OTHER CFS
112014,K0613515,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3672210,526087,11/05/2015 08:36:51 PM,11/05/2015 08:37:01 PM,11/05/2015 08:36:51 PM,11/05/2015 10:22:50 PM,RTF,REPORT TO FOLLOW,Y,2O01,S Claiborne Ave & Louisiana Ave,70125.0,2,"(29.94083729, -90.09758969)",OTHER CFS
112088,K0635115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681426,531530,11/06/2015 01:22:53 AM,11/06/2015 01:24:41 AM,11/06/2015 01:22:53 AM,11/06/2015 02:54:51 AM,NAT,Necessary Action Taken,Y,8D04,003XX Bourbon St,70130.0,8,"(29.95552589, -90.06830144)",OTHER CFS
112309,K0734315,542,SEX OFFENDER REGISTRATION CHECK,1A,42,AGGRAVATED RAPE,2A,3677945,526229,11/06/2015 08:43:50 PM,11/06/2015 08:46:58 PM,11/06/2015 08:43:50 PM,11/06/2015 08:46:51 PM,NAT,Necessary Action Taken,Y,6H02,015XX Oretha Castle Haley Blvd,70113.0,6,"(29.94105519, -90.07947778)",OTHER CFS
112310,K0734415,542,SEX OFFENDER REGISTRATION CHECK,1A,42,AGGRAVATED RAPE,2A,3677945,526229,11/06/2015 08:44:25 PM,11/06/2015 08:46:51 PM,11/06/2015 08:44:25 PM,11/06/2015 08:46:59 PM,NAT,Necessary Action Taken,Y,6H02,015XX Oretha Castle Haley Blvd,70113.0,6,"(29.94105519, -90.07947778)",OTHER CFS
112311,K0734515,542,SEX OFFENDER REGISTRATION CHECK,1A,42,AGGRAVATED RAPE,2A,3677945,526229,11/06/2015 08:44:37 PM,,11/06/2015 08:44:37 PM,11/06/2015 08:46:58 PM,NAT,Necessary Action Taken,Y,6H02,015XX Oretha Castle Haley Blvd,70113.0,6,"(29.94105519, -90.07947778)",OTHER CFS
112332,K0740815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682313,532662,11/06/2015 09:34:49 PM,11/06/2015 09:34:56 PM,11/06/2015 09:34:49 PM,11/06/2015 09:43:50 PM,NAT,Necessary Action Taken,Y,8D06,007XX Bourbon St,70116.0,8,"(29.95861234, -90.06546275)",OTHER CFS
112684,K0924815,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3684481,533722,11/08/2015 06:11:13 PM,11/08/2015 07:04:34 PM,11/08/2015 06:11:13 PM,11/08/2015 08:39:38 PM,RTF,REPORT TO FOLLOW,Y,8E05,Barracks St & Decatur St,70116.0,8,"(29.96146021, -90.05857772)",OTHER CFS
112879,K1012015,69,POSSESSION OF STOLEN PROPERTY,1F,79,VIOLATION OF PROTECTION ORDER,2C,3684401,538146,11/09/2015 01:48:13 PM,,11/09/2015 01:48:13 PM,11/09/2015 01:50:05 PM,RTF,REPORT TO FOLLOW,Y,5A04,016XX Frenchmen St,70116.0,5,"(29.97362836, -90.05867717)",OTHER CFS
113322,K1158815,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3679820,531659,11/10/2015 05:38:33 PM,,11/10/2015 05:38:33 PM,11/10/2015 05:40:56 PM,NAT,Necessary Action Taken,Y,8I02,Elk Pl & Canal St,70112.0,8,"(29.95593052, -90.07336830)",OTHER CFS
113342,K1168015,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681597,531806,11/10/2015 07:18:43 PM,,11/10/2015 07:18:43 PM,11/10/2015 07:32:47 PM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & Conti St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
113357,K1172215,58,RETURN FOR ADDITIONAL INFO,1G,79,VIOLATION OF PROTECTION ORDER,2C,3681879,531499,11/10/2015 08:08:23 PM,11/10/2015 08:08:23 PM,11/10/2015 08:08:23 PM,11/10/2015 11:05:53 PM,NAT,Necessary Action Taken,Y,8C02,003XX Royal St,70130.0,8,"(29.95542795, -90.06687159)",OTHER CFS
113459,K1199215,21,COMPLAINT OTHER,1H,94,DISCHARGING FIREARM,2B,3682031,532378,11/11/2015 01:07:15 AM,11/11/2015 01:09:24 AM,11/11/2015 01:07:15 AM,11/11/2015 01:14:06 AM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(29.95783996, -90.06636321)",OTHER CFS
113878,K1351015,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682941,531692,11/12/2015 08:28:56 AM,,11/12/2015 08:28:56 AM,11/12/2015 08:39:25 AM,NAT,Necessary Action Taken,Y,8B02,Toulouse St & Decatur St,70130.0,8,"(29.95592569, -90.06351118)",OTHER CFS
113879,K1351215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3684704,534835,11/12/2015 08:29:32 AM,,11/12/2015 08:29:32 AM,11/12/2015 09:10:50 AM,NAT,Necessary Action Taken,Y,8F01,Frenchmen St & Royal St,70116.0,8,"(29.96451459, -90.05783503)",OTHER CFS
114489,K1577015,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682495,532984,11/14/2015 02:35:54 AM,,11/14/2015 02:35:54 AM,11/14/2015 02:36:25 AM,NAT,Necessary Action Taken,Y,8E01,Saint Ann St & Bourbon St,70116.0,8,"(29.95949211, -90.06487464)",OTHER CFS
114756,K1688815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682824,532229,11/15/2015 01:50:19 AM,,11/15/2015 01:50:19 AM,11/15/2015 02:09:02 AM,NAT,Necessary Action Taken,Y,8C03,Saint Peter St & Chartres St,70130.0,8,"(29.95740531, -90.06386353)",OTHER CFS
115397,K1969015,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3692026,543305,11/17/2015 01:13:21 PM,,11/17/2015 01:13:21 PM,11/17/2015 02:34:27 PM,NAT,Necessary Action Taken,Y,5Q02,030XX Oliver White Ave,70126.0,5,"(29.98757746, -90.03440945)",OTHER CFS
116116,K2226115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3680782,530838,11/19/2015 02:00:24 PM,11/19/2015 02:00:58 PM,11/19/2015 02:00:24 PM,11/19/2015 02:13:15 PM,NAT,Necessary Action Taken,Y,8I01,008XX Canal St,70112.0,8,"(29.95364370, -90.07036105)",OTHER CFS
116139,K2233115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3705512,515367,11/19/2015 03:18:26 PM,11/19/2015 03:19:35 PM,11/19/2015 03:18:26 PM,11/19/2015 06:34:22 PM,NAT,Necessary Action Taken,Y,4E03,041XX Maple Leaf Dr,70131.0,4,"(29.91033220, -89.99284459)",OTHER CFS
116212,K2259315,20,AUTO ACCIDENT,1C,24,MEDICAL,2B,3696859,520246,11/19/2015 06:49:18 PM,,11/19/2015 06:49:18 PM,11/19/2015 07:51:08 PM,RTF,REPORT TO FOLLOW,Y,4C02,General De Gaulle Dr & Macarthur Blvd,70114.0,4,"(29.92402143, -90.01997777)",OTHER CFS
117339,K2702115,21,COMPLAINT OTHER,1H,20I,AUTO ACCIDENT WITH INJURY,2B,3715051,557937,11/23/2015 04:21:20 PM,11/23/2015 04:24:02 PM,11/23/2015 04:21:20 PM,11/24/2015 08:36:03 AM,NAT,Necessary Action Taken,Y,7J03,107XX Vienna St,70127.0,7,"(30.02707280, -89.96112877)",OTHER CFS
117591,K2780215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3695915,554530,11/24/2015 10:31:31 AM,11/24/2015 10:32:02 AM,11/24/2015 10:31:31 AM,11/24/2015 10:50:12 AM,NAT,Necessary Action Taken,Y,7A02,Downman Rd & Dwyer Rd,70126.0,3,"(30.01831973, -90.02171931)",OTHER CFS
117641,K2797715,66D,EXTORTION (THREATS) DOMESTIC,1A,66D,EXTORTION (THREATS) DOMESTIC,2C,3720149,574212,11/24/2015 01:11:13 PM,11/24/2015 05:45:49 PM,11/24/2015 01:11:13 PM,11/24/2015 05:45:51 PM,GOA,GONE ON ARRIVAL,Y,7K04,078XX Sand St,70128.0,7,"(30.07165346, -89.94439722)",OTHER CFS
118026,K2909415,103,DISTURBANCE (OTHER),1A,64G,ARMED ROBBERY WITH GUN,2A,3714920,563902,11/25/2015 10:56:36 AM,,11/25/2015 10:56:36 AM,11/25/2015 11:02:12 AM,NAT,Necessary Action Taken,Y,7I09,060XX Bullard Ave,70128.0,7,"(30.04347799, -89.96131879)",OTHER CFS
118395,K3093515,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3679886,527033,11/27/2015 07:37:08 AM,,11/27/2015 07:37:08 AM,11/27/2015 07:58:03 AM,NAT,Necessary Action Taken,Y,6G04,007XX Howard Ave,70130.0,6,"(29.94320846, -90.07332191)",OTHER CFS
118409,K3100915,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3682378,533994,11/27/2015 09:19:55 AM,11/27/2015 09:20:14 AM,11/27/2015 09:19:55 AM,11/27/2015 10:15:50 AM,NAT,Necessary Action Taken,Y,8E01,010XX Burgundy St,70116.0,8,"(29.96227178, -90.06520838)",OTHER CFS
118421,K3106915,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3680782,530838,11/27/2015 10:33:02 AM,,11/27/2015 10:33:02 AM,11/27/2015 10:41:16 AM,NAT,Necessary Action Taken,Y,8I01,008XX Canal St,70112.0,8,"(29.95364370, -90.07036105)",OTHER CFS
118506,K3146615,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682383,532897,11/27/2015 06:12:06 PM,,11/27/2015 06:12:06 PM,11/27/2015 06:23:44 PM,NAT,Necessary Action Taken,Y,8E01,007XX Bourbon St,70116.0,8,"(29.95925709, -90.06523305)",OTHER CFS
118877,K3279715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681649,530441,11/28/2015 08:21:05 PM,,11/28/2015 08:21:05 PM,11/28/2015 08:30:39 PM,NAT,Necessary Action Taken,Y,8C01,005XX Canal St,70130.0,8,"(29.95252700, -90.06763618)",OTHER CFS
118919,K3295115,20I,AUTO ACCIDENT WITH INJURY,1A,20I,AUTO ACCIDENT WITH INJURY,2B,3679436,531160,11/28/2015 10:20:32 PM,11/29/2015 12:01:28 AM,11/28/2015 10:20:32 PM,11/29/2015 02:11:15 AM,RTF,REPORT TO FOLLOW,Y,8I02,Tulane Ave & Loyola Ave,70112.0,8,"(29.95456904, -90.07459786)",OTHER CFS
118953,K3303215,21,COMPLAINT OTHER,1H,94,DISCHARGING FIREARM,2B,3681277,530743,11/28/2015 11:30:02 PM,11/28/2015 11:30:49 PM,11/28/2015 11:30:02 PM,11/29/2015 12:50:44 AM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95336796, -90.06880119)",OTHER CFS
119048,K3324215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3687276,530718,11/29/2015 03:42:21 AM,11/29/2015 03:42:30 AM,11/29/2015 03:42:21 AM,11/29/2015 04:08:59 AM,NAT,Necessary Action Taken,Y,4F02,003XX Olivier St,70114.0,4,"(29.95311542, -90.04985926)",OTHER CFS
119054,K3326415,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3682273,532773,11/29/2015 04:14:14 AM,11/29/2015 04:15:25 AM,11/29/2015 04:14:14 AM,11/29/2015 06:19:35 AM,NAT,Necessary Action Taken,Y,8D06,007XX Bourbon St,70116.0,8,"(29.95891927, -90.06558354)",OTHER CFS
119154,K3367115,20,AUTO ACCIDENT,1C,20I,AUTO ACCIDENT WITH INJURY,2B,3684283,544771,11/29/2015 01:54:22 PM,11/29/2015 01:57:35 PM,11/29/2015 01:54:22 PM,11/29/2015 02:56:20 PM,RTF,REPORT TO FOLLOW,Y,3X02,Elysian Fields Ave & Humanity St,70122.0,3,"(29.99184828, -90.05881676)",OTHER CFS
119729,L0095915,21,COMPLAINT OTHER,1H,107S,SUSPICIOUS PACKAGE,2B,3680065,531586,12/01/2015 07:17:31 PM,12/01/2015 07:31:33 PM,12/01/2015 07:17:31 PM,12/01/2015 07:45:48 PM,NAT,Necessary Action Taken,Y,8D01,Canal St & N Rampart St,70112.0,8,"(29.95572293, -90.07259626)",OTHER CFS
119797,L0148115,69,POSSESSION OF STOLEN PROPERTY,1F,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3672796,529037,12/02/2015 08:42:25 AM,12/02/2015 09:49:59 AM,12/02/2015 08:42:25 AM,12/02/2015 10:59:56 AM,RTF,REPORT TO FOLLOW,Y,6M01,036XX 2nd St,70125.0,6,"(29.94893233, -90.09563755)",OTHER CFS
119829,L0158415,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3708257,520228,12/02/2015 10:33:31 AM,12/02/2015 10:43:43 AM,12/02/2015 10:33:31 AM,12/02/2015 11:07:50 AM,RTF,REPORT TO FOLLOW,Y,4E04,General Meyer Ave & Isadore St,70131.0,4,"(29.92360915, -89.98399984)",OTHER CFS
120792,L0472715,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3680923,532882,12/04/2015 08:50:23 PM,12/04/2015 08:50:38 PM,12/04/2015 08:50:23 PM,12/04/2015 09:33:56 PM,NAT,Necessary Action Taken,Y,1E03,005XX N Rampart St,70112.0,1,"(29.95926043, -90.06984257)",OTHER CFS
120798,L0477015,17F,FUGITIVE ATTACHMENT,1G,107,SUSPICIOUS PERSON,2A,3696535,520687,12/04/2015 09:38:07 PM,,12/04/2015 09:38:07 PM,12/04/2015 10:48:49 PM,RTF,REPORT TO FOLLOW,Y,4J01,036XX Macarthur Blvd,70114.0,4,"(29.92524609, -90.02098566)",OTHER CFS
120829,L0494415,67P,PICKPOCKET,1E,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3681648,531813,12/05/2015 01:05:44 AM,,12/05/2015 01:05:44 AM,12/05/2015 02:12:07 AM,RTF,REPORT TO FOLLOW,Y,8D05,004XX Bourbon St,70130.0,8,"(29.95629873, -90.06758970)",PROPERTY CRIME
120830,L0494415,67P,PICKPOCKET,1E,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3681648,531813,12/05/2015 01:05:44 AM,,12/05/2015 01:05:44 AM,12/05/2015 02:12:07 AM,RTF,REPORT TO FOLLOW,Y,8D05,004XX Bourbon St,70130.0,8,"(29.95629873, -90.06758970)",PROPERTY CRIME
120832,L0495115,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3673161,521087,12/05/2015 01:19:14 AM,12/05/2015 01:19:25 AM,12/05/2015 01:19:14 AM,12/05/2015 01:32:32 AM,NAT,Necessary Action Taken,Y,6P01,Saint Charles Ave & Amelia St,70115.0,6,"(29.92705900, -90.09475553)",OTHER CFS
121025,L0616215,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3682021,532320,12/06/2015 02:43:44 AM,12/06/2015 02:43:58 AM,12/06/2015 02:43:44 AM,12/06/2015 03:29:37 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70130.0,8,"(29.95767988, -90.06639717)",OTHER CFS
121500,L0831615,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3677759,526358,12/08/2015 01:27:46 AM,,12/08/2015 01:27:46 AM,12/08/2015 02:26:56 AM,NAT,Necessary Action Taken,Y,6H02,019XX Martin Luther King Jr Blvd,70113.0,6,"(29.94141758, -90.08006078)",OTHER CFS
121651,L0878715,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3687387,538722,12/08/2015 01:24:23 PM,12/08/2015 01:24:37 PM,12/08/2015 01:24:23 PM,12/08/2015 02:16:24 PM,RTF,REPORT TO FOLLOW,Y,5G02,N Derbigny St & Painters St,70117.0,5,"(29.97512008, -90.04922445)",OTHER CFS
121806,L0919815,103M,MENTAL PATIENT,1A,107,SUSPICIOUS PERSON,2A,37369000,3513814,12/08/2015 06:39:43 PM,12/08/2015 06:40:01 PM,12/08/2015 06:39:43 PM,12/08/2015 06:49:39 PM,NAT,Necessary Action Taken,Y,2R01,037XX Louisiana Avenue Pkwy,70125.0,2,"(0, 0)",OTHER CFS
122178,L1044015,35,SIMPLE BATTERY,1D,35D,SIMPLE BATTERY DOMESTIC,2B,3674355,524907,12/09/2015 06:02:13 PM,,12/09/2015 06:02:13 PM,12/09/2015 07:49:37 PM,RTF,REPORT TO FOLLOW,Y,6F02,Washington Ave & La Salle St,70115.0,6,"(29.93752749, -90.09085800)",OTHER CFS
122224,L1064115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681876,532100,12/09/2015 09:16:03 PM,12/09/2015 09:16:21 PM,12/09/2015 09:16:03 PM,12/09/2015 09:26:31 PM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70130.0,8,"(29.95708097, -90.06686191)",OTHER CFS
122237,L1068215,55,AGGRAVATED CRIMINAL DAMAGE,1B,94,DISCHARGING FIREARM,2B,3682881,540450,12/09/2015 10:00:15 PM,12/09/2015 10:59:16 PM,12/09/2015 10:00:15 PM,12/10/2015 01:07:36 AM,RTF,REPORT TO FOLLOW,Y,5K02,022XX Annette St,70119.0,5,"(29.98000899, -90.06339560)",VIOLENT CRIME
122961,L1349415,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3690400,526876,12/12/2015 05:04:46 AM,,12/12/2015 05:04:46 AM,12/12/2015 05:53:37 AM,NAT,Necessary Action Taken,Y,4B04,012XX L B Landry Ave,70114.0,4,"(29.94245340, -90.04013043)",OTHER CFS
123134,L1428115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3699716,555581,12/12/2015 08:57:39 PM,,12/12/2015 08:57:39 PM,12/12/2015 09:25:51 PM,NAT,Necessary Action Taken,Y,7Q01,Dwyer Rd & Westlake Dr,70126.0,7,"(30.02109123, -90.00967204)",OTHER CFS
