,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
48588,E2093415,103F,FIGHT,2B,103F,FIGHT,2B,3680445,529930,05/16/2015 11:08:27 PM,,05/16/2015 11:08:27 PM,05/16/2015 11:46:54 PM,NAT,Necessary Action Taken,Y,8I01,003XX Carondelet St,70112.0,8,"(29.95115670, -90.07145567)",OTHER CFS
48615,E2101615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/17/2015 12:09:12 AM,,05/17/2015 12:09:12 AM,05/17/2015 12:33:23 AM,NAT,Necessary Action Taken,Y,8D03,St Louis St & Dauphine St,70112.0,8,"(0, 0)",OTHER CFS
48622,E2103915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/17/2015 12:41:07 AM,,05/17/2015 12:41:07 AM,05/17/2015 02:48:04 AM,NAT,Necessary Action Taken,Y,8C03,006XX Toulouse St,70130.0,8,"(0, 0)",OTHER CFS
48632,E2105715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/17/2015 12:52:53 AM,05/17/2015 12:53:05 AM,05/17/2015 12:52:53 AM,05/17/2015 01:04:12 AM,UNF,UNFOUNDED,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
48637,E2106615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/17/2015 12:59:44 AM,,05/17/2015 12:59:44 AM,05/17/2015 01:00:25 AM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
48658,E2114015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/17/2015 02:36:11 AM,,05/17/2015 02:36:11 AM,05/17/2015 02:43:41 AM,GOA,GONE ON ARRIVAL,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
48679,E2120715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681769,539468,05/17/2015 04:11:13 AM,,05/17/2015 04:11:13 AM,05/17/2015 04:12:52 AM,NAT,Necessary Action Taken,Y,5A02,N Johnson St & A P Tureaud Ave,70116.0,5,"(29.97734214, -90.06694121)",OTHER CFS
48715,E2130015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677506,526970,05/17/2015 07:25:46 AM,,05/17/2015 07:25:46 AM,05/17/2015 07:53:59 AM,NAT,Necessary Action Taken,Y,6H03,Thalia St & Simon Bolivar Ave,70113.0,6,"(29.94310766, -90.08083853)",OTHER CFS
48720,E2134415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3685601,538575,05/17/2015 08:20:27 AM,,05/17/2015 08:20:27 AM,05/17/2015 08:27:21 AM,NAT,Necessary Action Taken,Y,5G01,Mandeville St & N Derbigny St,70117.0,5,"(29.97477163, -90.05487090)",OTHER CFS
48760,E2151815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3660111,530537,05/17/2015 11:47:40 AM,,05/17/2015 11:47:40 AM,05/17/2015 12:07:07 PM,NAT,Necessary Action Taken,Y,2K02,Plum St & General Ogden St,,2,"(29.95342714, -90.13564147)",OTHER CFS
48780,E2162315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676741,535014,05/17/2015 01:37:28 PM,,05/17/2015 01:37:28 PM,05/17/2015 02:29:13 PM,NAT,Necessary Action Taken,Y,1I03,024XX Blk Bienville St,70119.0,1,"(29.96524863, -90.08297408)",OTHER CFS
48782,E2166215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682689,533903,05/17/2015 02:40:07 PM,,05/17/2015 02:40:07 PM,05/17/2015 02:41:42 PM,NAT,Necessary Action Taken,Y,8E02,010XX Dauphine St,70116.0,8,"(29.96201391, -90.06423056)",OTHER CFS
48829,E2194915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696125,533776,05/17/2015 07:02:41 PM,,05/17/2015 07:02:41 PM,05/17/2015 07:09:49 PM,NAT,Necessary Action Taken,Y,5E01,Forstall St & N Rampart St,70117.0,5,"(29.96124763, -90.02180556)",OTHER CFS
48884,E2224815,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3675132,542677,05/18/2015 12:04:04 AM,,05/18/2015 12:04:04 AM,05/18/2015 12:05:47 AM,RTF,REPORT TO FOLLOW,Y,3L02,017XX Moss St,70119.0,3,"(29.98636759, -90.08779412)",OTHER CFS
48896,E2227615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682320,532693,05/18/2015 12:46:17 AM,05/18/2015 12:46:23 AM,05/18/2015 12:46:17 AM,05/18/2015 12:46:50 AM,NAT,Necessary Action Taken,Y,8D06,007XX Bourbon St,70116.0,8,"(29.95869821, -90.06543812)",OTHER CFS
48908,E2230115,79,VIOLATION OF PROTECTION ORDER,2C,79,VIOLATION OF PROTECTION ORDER,2C,3664331,535351,05/18/2015 01:42:21 AM,,05/18/2015 01:42:21 AM,05/18/2015 01:44:14 AM,RTF,REPORT TO FOLLOW,Y,2S02,089XX Colapissa St,70118.0,2,"(29.96654039, -90.12215350)",OTHER CFS
48912,E2230815,103F,FIGHT,2B,103F,FIGHT,2B,3681488,531661,05/18/2015 01:47:18 AM,,05/18/2015 01:47:18 AM,05/18/2015 01:47:54 AM,NAT,Necessary Action Taken,Y,8D04,003XX Blk Bourbon St,70112.0,8,"(29.95588434, -90.06810205)",OTHER CFS
48915,E2231215,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/18/2015 01:54:31 AM,,05/18/2015 01:54:31 AM,05/18/2015 02:54:06 AM,NAT,Necessary Action Taken,Y,8D05,004XX Blk Bourbon St,,8,"(0, 0)",OTHER CFS
48997,E2263215,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/18/2015 10:13:44 AM,,05/18/2015 10:13:44 AM,05/18/2015 10:19:30 AM,NAT,Necessary Action Taken,Y,8B01,003XX Canal St,70130.0,8,"(0, 0)",OTHER CFS
49006,E2267815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3687078,536541,05/18/2015 10:59:55 AM,,05/18/2015 10:59:55 AM,05/18/2015 11:23:56 AM,NAT,Necessary Action Taken,Y,5B02,Franklin Ave & Saint Claude Ave,70117.0,5,"(29.96913198, -90.05027817)",OTHER CFS
49029,E2279315,106,"OBSCENITY, EXPOSING",2A,106,"OBSCENITY, EXPOSING",2A,3712889,566242,05/18/2015 01:06:30 PM,,05/18/2015 01:06:30 PM,05/18/2015 02:14:53 PM,RTF,REPORT TO FOLLOW,Y,7I14,117XX Morrison Rd,70128.0,7,"(30.04997891, -89.96764836)",OTHER CFS
49040,E2282015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683167,531983,05/18/2015 01:32:58 PM,,05/18/2015 01:32:58 PM,05/18/2015 02:35:51 PM,NAT,Necessary Action Taken,Y,8B02,005XX Saint Peter St,70116.0,8,"(29.95671870, -90.06278989)",OTHER CFS
49042,E2282715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678597,527945,05/18/2015 01:40:02 PM,,05/18/2015 01:40:02 PM,05/18/2015 02:00:21 PM,NAT,Necessary Action Taken,Y,6H05,010XX Loyola Ave,70113.0,6,"(29.94575436, -90.07735895)",OTHER CFS
49049,E2285915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/18/2015 02:08:53 PM,,05/18/2015 02:08:53 PM,05/18/2015 02:17:24 PM,NAT,Necessary Action Taken,Y,8D01,001XX Blk Royal St,70130.0,8,"(0, 0)",OTHER CFS
49057,E2287515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669351,557527,05/18/2015 02:26:07 PM,,05/18/2015 02:26:07 PM,05/18/2015 02:26:12 PM,NAT,Necessary Action Taken,Y,3G01,Canal Blvd & Lakeshore Dr,70124.0,3,"(30.02737158, -90.10555158)",OTHER CFS
49065,E2291515,103D,DOMESTIC DISTURBANCE,2B,103D,DOMESTIC DISTURBANCE,2B,3706975,560835,05/18/2015 03:00:23 PM,,05/18/2015 03:00:23 PM,05/18/2015 06:34:32 PM,RTF,REPORT TO FOLLOW,Y,7O10,070XX Bundy Rd,,7,"(30.03530435, -89.98654105)",OTHER CFS
49088,E2306015,95,ILLEGAL CARRYING OF WEAPON,2B,95,ILLEGAL CARRYING OF WEAPON,2B,3730678,561671,05/18/2015 05:00:16 PM,,05/18/2015 05:00:16 PM,05/18/2015 08:48:23 PM,RTF,REPORT TO FOLLOW,Y,7L03,046XX Alcee Fortier Blvd,70129.0,7,"(30.03681655, -89.91160358)",OTHER CFS
49148,E2328615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681685,531921,05/18/2015 08:26:48 PM,,05/18/2015 08:26:48 PM,05/18/2015 08:35:44 PM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95659520, -90.06746946)",OTHER CFS
49185,E2337715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3665459,534858,05/18/2015 09:44:21 PM,,05/18/2015 09:44:21 PM,05/18/2015 09:48:15 PM,NAT,Necessary Action Taken,Y,2T02,Oleander St & Leonidas St,,2,"(29.96515174, -90.11860849)",OTHER CFS
49189,E2339115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3686737,534971,05/18/2015 09:56:53 PM,,05/18/2015 09:56:53 PM,05/18/2015 10:43:54 PM,NAT,Necessary Action Taken,Y,8F04,Royal St & Franklin Ave,70117.0,5,"(29.96482705, -90.05141033)",OTHER CFS
49190,E2339315,103F,FIGHT,2B,103F,FIGHT,2B,3672838,522232,05/18/2015 10:00:38 PM,05/18/2015 10:01:19 PM,05/18/2015 10:00:38 PM,05/18/2015 11:17:06 PM,NAT,Necessary Action Taken,Y,6Q01,019XX Amelia St,70115.0,6,"(29.93021843, -90.09573773)",OTHER CFS
49191,E2339415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681527,532302,05/18/2015 10:01:23 PM,05/18/2015 10:31:58 PM,05/18/2015 10:01:23 PM,05/18/2015 10:33:07 PM,NAT,Necessary Action Taken,Y,8D03,Dauphine St & Saint Louis St,70112.0,8,"(29.95764547, -90.06795768)",OTHER CFS
49209,E2346415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682111,532418,05/18/2015 11:43:34 PM,05/18/2015 11:43:59 PM,05/18/2015 11:43:34 PM,05/19/2015 01:35:06 AM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70130.0,8,"(29.95794725, -90.06610963)",OTHER CFS
49210,E2346615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/18/2015 11:44:00 PM,,05/18/2015 11:44:00 PM,05/19/2015 12:26:17 AM,NAT,Necessary Action Taken,Y,5B03,015XX Elysian Fields Ave,70117.0,5,"(0, 0)",OTHER CFS
49217,E2348015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3680107,544828,05/19/2015 12:09:01 AM,,05/19/2015 12:09:01 AM,05/19/2015 12:09:12 AM,NAT,Necessary Action Taken,Y,3P02,034XX Bruxelles St,70122.0,3,"(29.99213255, -90.07200367)",OTHER CFS
49228,E2349915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684640,533927,05/19/2015 12:31:15 AM,,05/19/2015 12:31:15 AM,05/19/2015 12:55:58 AM,NAT,Necessary Action Taken,Y,8E05,005XX Esplanade Ave,70116.0,8,"(29.96201850, -90.05807064)",OTHER CFS
49236,E2351915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 12:56:27 AM,,05/19/2015 12:56:27 AM,05/19/2015 01:26:05 AM,NAT,Necessary Action Taken,Y,7L01,Michoud Blvd & Chef Menteur Hwy,70129.0,7,"(0, 0)",OTHER CFS
49259,E2358515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 03:30:25 AM,,05/19/2015 03:30:25 AM,05/19/2015 04:13:13 AM,NAT,Necessary Action Taken,Y,8C02,003XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
49263,E2359315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683408,546700,05/19/2015 03:42:18 AM,,05/19/2015 03:42:18 AM,05/19/2015 03:43:24 AM,NAT,Necessary Action Taken,Y,3Q04,Gentilly Blvd & Norman Mayer Ave,,3,"(29.99717809, -90.06151112)",OTHER CFS
49279,E2361515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3704911,558626,05/19/2015 04:35:36 AM,,05/19/2015 04:35:36 AM,05/19/2015 04:44:59 AM,NAT,Necessary Action Taken,Y,7R02,057XX Crowder Blvd,70127.0,7,"(30.02929775, -89.99314474)",OTHER CFS
49290,E2401115,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 12:58:48 PM,,05/19/2015 12:58:48 PM,05/19/2015 02:05:23 PM,NAT,Necessary Action Taken,Y,4B04,012XX L B Landry Ave,70114.0,4,"(0, 0)",OTHER CFS
49335,E2376115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684477,534052,05/19/2015 08:37:54 AM,,05/19/2015 08:37:54 AM,05/19/2015 09:28:47 AM,NAT,Necessary Action Taken,Y,8E05,005XX Blk Esplanade Ave,70116.0,8,"(29.96236925, -90.05858095)",OTHER CFS
49381,E2390315,106,"OBSCENITY, EXPOSING",2A,106,"OBSCENITY, EXPOSING",2A,3682534,532444,05/19/2015 11:03:39 AM,05/19/2015 11:04:30 AM,05/19/2015 11:03:39 AM,05/19/2015 12:02:09 PM,NAT,Necessary Action Taken,Y,8D06,Royal St & Saint Peter St,,8,"(29.95800744, -90.06477006)",OTHER CFS
49382,E2391415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3693733,527276,05/19/2015 11:20:30 AM,,05/19/2015 11:20:30 AM,05/19/2015 01:22:29 PM,NAT,Necessary Action Taken,Y,4H02,026XX General Meyer Ave,70114.0,4,"(29.94345162, -90.02959280)",OTHER CFS
49410,E2397615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3665350,519702,05/19/2015 12:22:06 PM,,05/19/2015 12:22:06 PM,05/19/2015 12:48:25 PM,NAT,Necessary Action Taken,Y,2F01,059XX Chestnut St,70115.0,2,"(29.92348280, -90.11945888)",OTHER CFS
49449,E2407215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682031,532378,05/19/2015 01:49:12 PM,,05/19/2015 01:49:12 PM,05/19/2015 03:12:27 PM,NAT,Necessary Action Taken,Y,8D06,Bourbon St & Toulouse St,70112.0,8,"(29.95783996, -90.06636321)",OTHER CFS
49461,E2409815,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 02:12:11 PM,,05/19/2015 02:12:11 PM,05/19/2015 03:00:05 PM,NAT,Necessary Action Taken,Y,8D06,St Peter St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
49468,E2413815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684303,544551,05/19/2015 02:49:11 PM,,05/19/2015 02:49:11 PM,05/19/2015 03:22:11 PM,NAT,Necessary Action Taken,Y,3X01,I-610 E & Elysian Fields Ave,70122.0,3,"(29.99124142, -90.05876005)",OTHER CFS
49488,E2420415,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 03:25:29 PM,,05/19/2015 03:25:29 PM,05/19/2015 03:40:07 PM,NAT,Necessary Action Taken,Y,8E01,008XX Dauphine St,70116.0,8,"(0, 0)",OTHER CFS
49503,E2425015,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 03:59:10 PM,,05/19/2015 03:59:10 PM,05/19/2015 04:42:25 PM,NAT,Necessary Action Taken,Y,8B02,009XX Decatur St,70116.0,8,"(0, 0)",OTHER CFS
49506,E2427215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3691605,548833,05/19/2015 04:10:00 PM,,05/19/2015 04:10:00 PM,05/19/2015 04:12:02 PM,NAT,Necessary Action Taken,Y,3U01,I-10 E & Louisa St,70126.0,3,"(30.00278990, -90.03554298)",OTHER CFS
49543,E2440115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3664940,535328,05/19/2015 06:01:39 PM,,05/19/2015 06:01:39 PM,05/19/2015 06:12:49 PM,NAT,Necessary Action Taken,Y,2S02,Oleander St & Eagle St,70118.0,2,"(29.96646032, -90.12023332)",OTHER CFS
49562,E2448115,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 07:00:22 PM,,05/19/2015 07:00:22 PM,05/19/2015 07:27:30 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
49612,E2461315,1028P,VEHICLE PURSUIT,2A,1028P,VEHICLE PURSUIT,2A,3694321,550930,05/19/2015 08:43:07 PM,,05/19/2015 08:43:07 PM,05/19/2015 08:43:35 PM,NAT,Necessary Action Taken,Y,7A03,054XX Chef Menteur Hwy,70126.0,3,"(30.00847115, -90.02688681)",OTHER CFS
49632,E2467515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 09:34:22 PM,,05/19/2015 09:34:22 PM,05/19/2015 10:14:47 PM,NAT,Necessary Action Taken,Y,6N02,Broadway St & Washington Ave,70125.0,6,"(0, 0)",OTHER CFS
49638,E2468915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/19/2015 09:53:53 PM,,05/19/2015 09:53:53 PM,05/19/2015 10:05:44 PM,NAT,Necessary Action Taken,Y,8D01,007XX Canal St,70130.0,8,"(0, 0)",OTHER CFS
49643,E2470115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3699427,531296,05/19/2015 10:03:51 PM,,05/19/2015 10:03:51 PM,05/19/2015 10:23:51 PM,NAT,Necessary Action Taken,Y,5E04,Chartres St & Tricou St,70117.0,5,"(29.95432336, -90.01146980)",OTHER CFS
49651,E2471215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3698644,533674,05/19/2015 10:13:45 PM,,05/19/2015 10:13:45 PM,05/19/2015 11:11:13 PM,NAT,Necessary Action Taken,Y,5E03,Charbonnet St & Saint Claude Ave,,5,"(29.96088711, -90.01385635)",OTHER CFS
49698,E2481515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682270,530841,05/19/2015 11:47:57 PM,,05/19/2015 11:47:57 PM,05/20/2015 12:45:05 AM,NAT,Necessary Action Taken,Y,8C02,003XX Decatur St,70130.0,8,"(29.95360677, -90.06566022)",OTHER CFS
49722,E2485115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/20/2015 12:23:38 AM,,05/20/2015 12:23:38 AM,05/20/2015 01:18:40 AM,GOA,GONE ON ARRIVAL,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
49734,E2486915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3703807,518613,05/20/2015 12:54:55 AM,,05/20/2015 12:54:55 AM,05/20/2015 01:03:10 AM,NAT,Necessary Action Taken,Y,4D02,Eton St & Sutton Pl,70131.0,4,"(29.91931101, -89.99810752)",OTHER CFS
49738,E2487515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/20/2015 01:08:09 AM,,05/20/2015 01:08:09 AM,05/20/2015 01:08:24 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
49740,E2487915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673122,523041,05/20/2015 01:15:10 AM,,05/20/2015 01:15:10 AM,05/20/2015 01:48:38 AM,NAT,Necessary Action Taken,Y,6Q02,Delachaise St & S Saratoga St,70115.0,6,"(29.93243410, -90.09481182)",OTHER CFS
49778,E2494415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684803,537791,05/20/2015 02:30:09 AM,,05/20/2015 02:30:09 AM,05/20/2015 02:58:51 AM,NAT,Necessary Action Taken,Y,5A04,015XX Elysian Fields Ave,70116.0,5,"(29.97263876, -90.05741852)",OTHER CFS
49812,E2499415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674226,527339,05/20/2015 03:49:03 AM,,05/20/2015 03:49:03 AM,05/20/2015 04:01:00 AM,NAT,Necessary Action Taken,Y,6I03,S Claiborne Ave & First St,70125.0,6,"(29.94421922, -90.09118056)",OTHER CFS
49868,E2523715,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/20/2015 10:01:51 AM,05/20/2015 10:01:58 AM,05/20/2015 10:01:51 AM,05/20/2015 11:03:46 AM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
49902,E2541815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3691605,548833,05/20/2015 12:24:18 PM,,05/20/2015 12:24:18 PM,05/20/2015 12:50:47 PM,NAT,Necessary Action Taken,Y,3U01,I-10 E & Louisa St,70126.0,3,"(30.00278990, -90.03554298)",OTHER CFS
49928,E2556015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3685601,538575,05/20/2015 02:40:32 PM,,05/20/2015 02:40:32 PM,05/20/2015 02:57:18 PM,NAT,Necessary Action Taken,Y,5G01,Mandeville St & N Derbigny St,70117.0,5,"(29.97477163, -90.05487090)",OTHER CFS
49949,E2563915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,05/20/2015 03:54:50 PM,,05/20/2015 03:54:50 PM,05/20/2015 04:38:21 PM,RTF,REPORT TO FOLLOW,Y,4C02,040XX Behrman Pl,,4,"(0, 0)",OTHER CFS
49953,E2564615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/20/2015 03:59:46 PM,,05/20/2015 03:59:46 PM,05/20/2015 04:09:33 PM,GOA,GONE ON ARRIVAL,Y,8D05,Bourbon St & St Louis St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
49969,E2568415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3699729,551934,05/20/2015 04:23:13 PM,,05/20/2015 04:23:13 PM,05/20/2015 04:32:48 PM,NAT,Necessary Action Taken,Y,7C02,Chef Menteur Hwy & Dale St,70126.0,7,"(30.01106212, -90.00976377)",OTHER CFS
50008,E2577815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3665528,533373,05/20/2015 05:23:51 PM,,05/20/2015 05:23:51 PM,05/20/2015 05:45:33 PM,NAT,Necessary Action Taken,Y,2T03,Dante St & Pritchard Pl,70118.0,2,"(29.96106702, -90.11843999)",OTHER CFS
50030,E2588415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666425,535402,05/20/2015 06:39:28 PM,,05/20/2015 06:39:28 PM,05/20/2015 06:45:58 PM,NAT,Necessary Action Taken,Y,2T02,Joliet St & Edinburgh St,70118.0,2,"(29.96661938, -90.11554059)",OTHER CFS
50049,E2595915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3665150,536084,05/20/2015 07:57:58 PM,,05/20/2015 07:57:58 PM,05/20/2015 08:02:40 PM,NAT,Necessary Action Taken,Y,2S02,Olive St & Gen Ogden St,70118.0,2,"(29.96853212, -90.11954297)",OTHER CFS
50053,E2597115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3671616,545087,05/20/2015 08:07:08 PM,05/20/2015 08:07:19 PM,05/20/2015 08:07:08 PM,05/20/2015 08:15:32 PM,NAT,Necessary Action Taken,Y,3I06,X Palm Dr,,3,"(29.99309675, -90.09881638)",OTHER CFS
50095,E2611715,24,MEDICAL,2B,106,"OBSCENITY, EXPOSING",2A,37369000,3513814,05/20/2015 10:11:59 PM,05/20/2015 10:12:19 PM,05/20/2015 10:11:59 PM,05/20/2015 11:15:39 PM,NAT,Necessary Action Taken,Y,8D02,Bienville St & N Rampart St,,8,"(0, 0)",OTHER CFS
50131,E2623415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3680935,532738,05/20/2015 11:59:51 PM,,05/20/2015 11:59:51 PM,05/21/2015 12:07:48 AM,DUP,DUPLICATE,Y,8D03,N Rampart St & Saint Louis St,70112.0,8,"(29.95886279, -90.06980889)",OTHER CFS
50144,E2625715,62L,"BURGLAR ALARM, LOCAL",2B,62L,"BURGLAR ALARM, LOCAL",2B,3682602,531946,05/21/2015 12:19:36 AM,,05/21/2015 12:19:36 AM,05/21/2015 12:23:46 AM,NAT,Necessary Action Taken,Y,8C03,Toulouse St & Chartres St,,8,"(29.95663361, -90.06457307)",OTHER CFS
50145,E2625815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3705019,552814,05/21/2015 12:20:19 AM,,05/21/2015 12:20:19 AM,05/21/2015 12:42:01 AM,NAT,Necessary Action Taken,Y,7F01,Chef Menteur Hwy & Werner Dr,,7,"(30.01331325, -89.99301751)",OTHER CFS
50151,E2627015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681883,531587,05/21/2015 12:32:17 AM,,05/21/2015 12:32:17 AM,05/21/2015 12:45:46 AM,NAT,Necessary Action Taken,Y,8D05,Royal St & Conti St,70130.0,8,"(29.95567030, -90.06685815)",OTHER CFS
50155,E2627515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679859,527571,05/21/2015 12:37:01 AM,,05/21/2015 12:37:01 AM,05/21/2015 12:53:09 AM,NAT,Necessary Action Taken,Y,8H01,St Joseph St & Carondelet St,70130.0,8,"(29.94468898, -90.07338677)",OTHER CFS
50164,E2628715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,05/21/2015 12:47:30 AM,,05/21/2015 12:47:30 AM,05/21/2015 01:24:22 AM,GOA,GONE ON ARRIVAL,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
50166,E2629015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681161,531233,05/21/2015 12:50:05 AM,,05/21/2015 12:50:05 AM,05/21/2015 01:27:24 AM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
50177,E2631515,64,ARMED ROBBERY,2A,64K,ARMED ROBBERY WITH KNIFE,2A,3681658,531832,05/21/2015 01:20:34 AM,05/21/2015 02:03:00 AM,05/21/2015 01:20:34 AM,05/21/2015 02:40:26 AM,UNF,UNFOUNDED,Y,8D05,004XX Bourbon St,70130.0,8,"(29.95635129, -90.06755979)",VIOLENT CRIME
