,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
206035,H1229815,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3714631,565596,08/10/2015 04:03:41 PM,08/10/2015 04:16:07 PM,,08/10/2015 10:44:26 PM,RTF,REPORT TO FOLLOW,N,7I11,070XX Bullard Ave,70128.0,7,"(30.04814667, -89.96216762)",OTHER CFS
206071,H1237915,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3717088,571161,08/10/2015 05:00:12 PM,08/10/2015 08:03:54 PM,08/10/2015 07:18:07 PM,08/10/2015 08:45:35 PM,RTF,REPORT TO FOLLOW,N,7K06,077XX Scottwood Dr,70128.0,7,"(30.06336565, -89.95419041)",OTHER CFS
206105,H1243115,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/10/2015 05:46:40 PM,08/10/2015 07:02:05 PM,08/10/2015 07:17:26 PM,08/10/2015 08:15:33 PM,DUP,DUPLICATE,N,7K06,075XX Scottwood Dr,70128.0,7,"(0, 0)",OTHER CFS
206119,H1244515,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3678913,523832,08/10/2015 06:02:02 PM,08/10/2015 06:14:30 PM,08/10/2015 06:20:19 PM,08/10/2015 06:30:35 PM,NAT,Necessary Action Taken,N,6E01,014XX Saint Mary St,70130.0,6,"(29.93443518, -90.07650258)",OTHER CFS
206165,H1253215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3696855,553074,08/10/2015 07:30:29 PM,08/10/2015 07:34:28 PM,,08/10/2015 07:41:06 PM,VOI,VOID,N,7C03,045XX Skyview Dr,70126.0,7,"(30.01428781, -90.01880401)",OTHER CFS
206172,H1254115,62A,"BURGLAR ALARM, SILENT",2C,62,SIMPLE BURGLARY,1E,3670906,555196,08/10/2015 07:41:32 PM,08/11/2015 12:35:32 AM,,08/11/2015 01:08:48 AM,NAT,Necessary Action Taken,N,3G02,073XX Jade St,70124.0,3,"(30.02091532, -90.10071658)",OTHER CFS
206333,H1282815,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3674613,527613,08/11/2015 12:22:44 AM,08/11/2015 12:27:45 AM,08/11/2015 12:28:52 AM,08/11/2015 12:45:34 AM,NAT,Necessary Action Taken,N,6I03,Jackson Ave & S Claiborne Ave,70125.0,6,"(29.94496011, -90.08994834)",OTHER CFS
206610,H1323615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3663145,533254,08/11/2015 10:39:57 AM,,08/11/2015 11:34:54 AM,08/11/2015 12:35:08 PM,RTF,REPORT TO FOLLOW,N,2S02,087XX S Claiborne Ave,70118.0,2,"(29.96080989, -90.12596884)",OTHER CFS
206620,H1325015,63,PROWLER,2C,62R,RESIDENCE BURGLARY,1C,3679708,538817,08/11/2015 10:59:34 AM,08/11/2015 11:21:03 AM,08/11/2015 11:34:28 AM,08/11/2015 12:40:26 PM,RTF,REPORT TO FOLLOW,N,1C01,023XX Columbus St,70119.0,1,"(29.97561637, -90.07347323)",OTHER CFS
206676,H1331615,103D,DOMESTIC DISTURBANCE,2B,66,EXTORTION (THREATS),1A,3696742,551483,08/11/2015 12:22:57 PM,08/11/2015 09:26:46 PM,08/11/2015 09:35:00 PM,08/11/2015 10:12:11 PM,RTF,REPORT TO FOLLOW,N,7C01,060XX Chef Menteur Hwy,70126.0,7,"(30.00991734, -90.01921767)",OTHER CFS
206697,H1333915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3665186,547474,08/11/2015 12:42:46 PM,08/11/2015 12:46:31 PM,08/11/2015 12:58:17 PM,08/11/2015 02:34:22 PM,RTF,REPORT TO FOLLOW,N,3B03,Fleur De Lis Dr & Veterans Blvd,70124.0,3,"(29.99984989, -90.11905008)",OTHER CFS
206699,H1334115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682497,532982,08/11/2015 12:45:29 PM,08/11/2015 12:45:29 PM,08/11/2015 12:45:34 PM,08/11/2015 01:21:54 PM,NAT,Necessary Action Taken,N,8E01,Bourbon St & Saint Ann St,70116.0,8,"(29.95948670, -90.06486913)",OTHER CFS
206701,H1334315,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3674521,527887,08/11/2015 12:48:57 PM,08/11/2015 12:54:04 PM,08/11/2015 12:55:12 PM,08/11/2015 02:52:25 PM,RTF,REPORT TO FOLLOW,N,6L01,021XX S Claiborne Ave,70125.0,6,"(29.94571679, -90.09022902)",PROPERTY CRIME
206702,H1334315,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3674521,527887,08/11/2015 12:48:57 PM,08/11/2015 12:54:04 PM,08/11/2015 12:55:12 PM,08/11/2015 02:52:25 PM,RTF,REPORT TO FOLLOW,N,6L01,021XX S Claiborne Ave,70125.0,6,"(29.94571679, -90.09022902)",PROPERTY CRIME
206711,H1335115,35,SIMPLE BATTERY,2A,35,SIMPLE BATTERY,1D,3683232,528695,08/11/2015 12:52:37 PM,08/11/2015 05:07:55 PM,,08/11/2015 09:06:13 PM,UNF,UNFOUNDED,N,8A02,005XX Port Of New Orleans Pl,70130.0,8,"(29.94767524, -90.06269720)",OTHER CFS
206722,H1336315,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/11/2015 01:03:46 PM,08/11/2015 01:05:20 PM,08/11/2015 01:12:35 PM,08/11/2015 01:57:22 PM,NAT,Necessary Action Taken,N,2V03,013XX S Genois St,70125.0,2,"(0, 0)",OTHER CFS
206733,H1337515,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3675104,521361,08/11/2015 01:17:21 PM,08/11/2015 02:04:09 PM,,08/11/2015 03:58:51 PM,RTF,REPORT TO FOLLOW,N,6D02,Prytania St & Harmony St,70115.0,6,"(29.92775713, -90.08861440)",OTHER CFS
206774,H1343215,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3676938,537209,08/11/2015 02:06:22 PM,08/11/2015 03:17:15 PM,08/11/2015 03:24:01 PM,08/11/2015 05:14:04 PM,RTF,REPORT TO FOLLOW,N,1J03,N Broad St & Saint Ann St,70119.0,1,"(29.97127757, -90.08227838)",OTHER CFS
206818,H1348615,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/11/2015 02:58:52 PM,08/11/2015 03:07:14 PM,08/11/2015 03:08:30 PM,08/11/2015 03:11:39 PM,GOA,GONE ON ARRIVAL,N,1E03,Basin St & Saint Louis St,70112.0,1,"(0, 0)",OTHER CFS
206826,H1349415,62R,RESIDENCE BURGLARY,2A,62R,RESIDENCE BURGLARY,1C,3704824,555573,08/11/2015 03:07:54 PM,08/11/2015 03:09:27 PM,08/11/2015 03:15:18 PM,08/11/2015 05:07:00 PM,RTF,REPORT TO FOLLOW,N,7F02,047XX Werner Dr,70126.0,7,"(30.02090458, -89.99353134)",PROPERTY CRIME
206827,H1349415,62R,RESIDENCE BURGLARY,2A,62R,RESIDENCE BURGLARY,1C,3704824,555573,08/11/2015 03:07:54 PM,08/11/2015 03:09:27 PM,08/11/2015 03:15:18 PM,08/11/2015 05:07:00 PM,RTF,REPORT TO FOLLOW,N,7F02,047XX Werner Dr,70126.0,7,"(30.02090458, -89.99353134)",PROPERTY CRIME
206828,H1349515,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3687274,544951,08/11/2015 03:10:18 PM,08/11/2015 03:26:03 PM,08/11/2015 03:26:05 PM,08/11/2015 04:45:06 PM,RTF,REPORT TO FOLLOW,N,3Y03,I-10 W & Franklin Ave,70122.0,3,"(29.99225141, -90.04936209)",OTHER CFS
206843,H1351915,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3694265,534741,08/11/2015 03:36:50 PM,08/11/2015 03:53:32 PM,08/11/2015 04:00:14 PM,08/11/2015 05:29:37 PM,RTF,REPORT TO FOLLOW,N,5D04,St Claude Bridge West,70117.0,5,"(29.96396106, -90.02764480)",OTHER CFS
206844,H1352015,103F,FIGHT,2B,100,HIT & RUN,1E,3679822,531657,08/11/2015 03:37:06 PM,08/11/2015 03:39:45 PM,08/11/2015 03:39:59 PM,08/11/2015 05:15:02 PM,NAT,Necessary Action Taken,N,8I02,Elk Pl & Canal St,70112.0,8,"(29.95592511, -90.07336279)",OTHER CFS
206874,H1357215,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680410,526406,08/11/2015 04:23:18 PM,08/11/2015 04:48:22 PM,08/11/2015 04:56:06 PM,08/11/2015 05:54:10 PM,RTF,REPORT TO FOLLOW,N,6E04,US90B E & Camp St,70130.0,6,"(29.94146746, -90.07168835)",OTHER CFS
206958,H1373015,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3684601,540350,08/11/2015 06:15:50 PM,08/11/2015 06:46:31 PM,08/11/2015 06:56:06 PM,08/11/2015 08:29:55 PM,RTF,REPORT TO FOLLOW,N,5K01,Elysian Fields Ave & N Miro St,70119.0,5,"(29.97968222, -90.05796750)",OTHER CFS
207090,H1395415,29S,SUICIDE,2A,29S,SUICIDE,1B,37369000,3513814,08/11/2015 09:48:02 PM,08/11/2015 09:52:59 PM,08/11/2015 09:52:49 PM,08/11/2015 09:58:01 PM,UNF,UNFOUNDED,N,5E03,060XX Saint Claude Ave,70117.0,5,"(0, 0)",OTHER CFS
207091,H1395415,29S,SUICIDE,2A,29S,SUICIDE,1B,37369000,3513814,08/11/2015 09:48:02 PM,08/11/2015 09:52:59 PM,08/11/2015 09:52:49 PM,08/11/2015 09:58:01 PM,UNF,UNFOUNDED,N,5E03,060XX Saint Claude Ave,70117.0,5,"(0, 0)",OTHER CFS
207127,H1400715,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3688409,526570,08/11/2015 10:56:10 PM,08/11/2015 11:54:00 PM,08/12/2015 12:16:24 AM,08/12/2015 02:04:50 AM,RTF,REPORT TO FOLLOW,N,4A03,013XX Pacific Ave,70114.0,4,"(29.94167503, -90.04642689)",OTHER CFS
207186,H1415915,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3678812,524748,08/12/2015 02:15:43 AM,,,08/12/2015 02:19:37 AM,DUP,DUPLICATE,N,6E03,017XX Saint Charles Ave,70130.0,6,"(29.93695726, -90.07679124)",OTHER CFS
207372,H1447515,103D,DOMESTIC DISTURBANCE,2B,37,AGGRAVATED ASSAULT,1C,3673918,533738,08/12/2015 10:55:43 AM,08/12/2015 11:06:59 AM,08/12/2015 11:14:32 AM,08/12/2015 01:11:56 PM,RTF,REPORT TO FOLLOW,N,1K01,027XX Tulane Ave,70119.0,1,"(29.96182464, -90.09193488)",OTHER CFS
207393,H1450715,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3699720,557529,08/12/2015 11:34:02 AM,08/12/2015 11:54:53 AM,,08/12/2015 12:06:40 PM,UNF,UNFOUNDED,N,7D06,I-10 W & Morrison Rd Exit,70126.0,7,"(30.02644638, -90.00958684)",OTHER CFS
207415,H1453715,106,"OBSCENITY, EXPOSING",2A,103,DISTURBANCE (OTHER),1A,3678928,524905,08/12/2015 12:15:13 PM,08/12/2015 12:16:52 PM,08/12/2015 12:17:11 PM,08/12/2015 12:30:09 PM,NAT,Necessary Action Taken,N,6E03,017XX Saint Charles Ave,70130.0,6,"(29.93738692, -90.07641969)",OTHER CFS
207441,H1457715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3690159,535954,08/12/2015 12:45:47 PM,08/12/2015 12:49:20 PM,08/12/2015 12:55:36 PM,08/12/2015 02:49:29 PM,RTF,REPORT TO FOLLOW,N,5C02,011XX Desire St,70117.0,5,"(29.96742396, -90.04056852)",OTHER CFS
207452,H1459215,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/12/2015 12:58:38 PM,08/12/2015 01:43:26 PM,08/12/2015 01:49:07 PM,08/12/2015 03:24:33 PM,NAT,Necessary Action Taken,N,7E01,049XX Lonely Oak Dr,70126.0,7,"(0, 0)",OTHER CFS
207468,H1461715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3682312,541237,08/12/2015 01:14:00 PM,08/12/2015 01:18:00 PM,08/12/2015 01:23:36 PM,08/12/2015 01:25:51 PM,GOA,GONE ON ARRIVAL,N,5K02,024XX Allen St,70119.0,5,"(29.98219195, -90.06516606)",OTHER CFS
207482,H1464315,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3698923,532626,08/12/2015 01:39:53 PM,08/12/2015 04:30:47 PM,08/12/2015 04:32:43 PM,08/12/2015 07:07:21 PM,NAT,Necessary Action Taken,N,5E04,060XX Burgundy St,70117.0,5,"(29.95799659, -90.01301232)",OTHER CFS
207542,H1472515,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3684344,538613,08/12/2015 02:55:45 PM,08/12/2015 03:22:52 PM,08/12/2015 03:29:30 PM,08/12/2015 03:59:47 PM,NAT,Necessary Action Taken,N,5A04,017XX Frenchmen St,70116.0,5,"(29.97491386, -90.05883962)",OTHER CFS
207599,H1482015,52F,FIRE,2A,52F,FIRE,1B,3674874,534299,08/12/2015 04:15:09 PM,08/12/2015 04:16:01 PM,08/12/2015 04:19:01 PM,08/12/2015 04:43:25 PM,NAT,Necessary Action Taken,N,1H02,003XX S Broad St,70119.0,1,"(29.96333765, -90.08889588)",OTHER CFS
207609,H1483715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3666598,528939,08/12/2015 04:25:17 PM,08/12/2015 05:50:50 PM,08/12/2015 06:04:37 PM,08/12/2015 06:35:42 PM,RTF,REPORT TO FOLLOW,N,2M04,S Claiborne Ave & Audubon Blvd,70125.0,2,"(29.94884306, -90.11521101)",OTHER CFS
207616,H1485915,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3697415,520192,08/12/2015 04:43:25 PM,08/12/2015 05:15:19 PM,08/12/2015 05:16:33 PM,08/12/2015 05:26:26 PM,GOA,GONE ON ARRIVAL,N,4J01,036XX General De Gaulle Dr,70114.0,4,"(29.92385520, -90.01822620)",OTHER CFS
207625,H1487215,35D,SIMPLE BATTERY DOMESTIC,2B,66D,EXTORTION (THREATS) DOMESTIC,1A,3677382,526316,08/12/2015 04:53:31 PM,08/12/2015 11:33:35 PM,,08/13/2015 12:17:33 AM,RTF,REPORT TO FOLLOW,N,6H02,Terpsichore St & S Saratoga St,70113.0,6,"(29.94131296, -90.08125080)",OTHER CFS
207678,H1495215,35D,SIMPLE BATTERY DOMESTIC,2B,35,SIMPLE BATTERY,1D,3688490,541806,08/12/2015 05:42:39 PM,08/12/2015 06:17:37 PM,,08/12/2015 08:07:53 PM,RTF,REPORT TO FOLLOW,N,5M02,025XX Almonaster Ave,70117.0,5,"(29.98356511, -90.04563228)",OTHER CFS
207780,H1511915,35D,SIMPLE BATTERY DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,1A,3692652,535909,08/12/2015 07:58:26 PM,08/12/2015 08:53:49 PM,,08/12/2015 09:46:56 PM,RTF,REPORT TO FOLLOW,N,5D03,013XX France St,70117.0,5,"(29.96722140, -90.03269898)",OTHER CFS
207912,H1535515,103D,DOMESTIC DISTURBANCE,2B,68,UNAUTHORIZED USE OF VEHICLE,1F,3687808,528711,08/13/2015 12:03:46 AM,08/13/2015 01:20:26 AM,08/13/2015 01:34:01 AM,08/13/2015 03:24:30 AM,RTF,REPORT TO FOLLOW,N,4G01,008XX Belleville St,70114.0,4,"(29.94758155, -90.04825076)",OTHER CFS
207991,H1557115,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3679855,522735,08/13/2015 06:11:58 AM,08/13/2015 07:23:45 AM,08/13/2015 07:25:27 AM,08/13/2015 07:41:48 AM,GOA,GONE ON ARRIVAL,N,6B03,010XX Saint Mary St,70130.0,6,"(29.93139188, -90.07356905)",OTHER CFS
208042,H1564715,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3676170,529565,08/13/2015 07:56:08 AM,,,08/13/2015 08:00:46 AM,DUP,DUPLICATE,N,6J03,Slidell Exit I-10 E,70113.0,6,"(29.95028274, -90.08496776)",OTHER CFS
208073,H1569315,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3668872,535928,08/13/2015 08:41:14 AM,08/13/2015 09:17:50 AM,08/13/2015 10:03:45 AM,08/13/2015 10:40:24 AM,RTF,REPORT TO FOLLOW,N,3A02,I-10 E,70119.0,3,"(29.96799545, -90.10779493)",OTHER CFS
208106,H1573915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3679861,527569,08/13/2015 09:27:11 AM,08/13/2015 09:35:25 AM,08/13/2015 09:43:04 AM,08/13/2015 11:04:16 AM,RTF,REPORT TO FOLLOW,N,8H01,Saint Joseph St & Carondelet St,70130.0,8,"(29.94468358, -90.07338126)",OTHER CFS
208115,H1575015,35D,SIMPLE BATTERY DOMESTIC,2B,103M,MENTAL PATIENT,1A,3669627,532900,08/13/2015 09:41:32 AM,08/13/2015 09:46:51 AM,08/13/2015 10:04:52 AM,08/13/2015 10:52:14 AM,RTF,REPORT TO FOLLOW,N,2V03,047XX Washington Ave,70125.0,2,"(29.95964616, -90.10551218)",OTHER CFS
208231,H1590815,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3714957,564837,08/13/2015 12:49:31 PM,08/13/2015 12:54:01 PM,,08/13/2015 01:54:13 PM,GOA,GONE ON ARRIVAL,N,7I09,I-10 E & Bullard Ave,70128.0,7,"(30.04604656, -89.96116620)",OTHER CFS
208252,H1594115,103D,DOMESTIC DISTURBANCE,2B,67,THEFT,1E,3714057,565056,08/13/2015 01:25:29 PM,08/13/2015 05:02:06 PM,08/13/2015 05:02:10 PM,08/13/2015 09:13:37 PM,RTF,REPORT TO FOLLOW,N,7I10,069XX Barrington Ct,70128.0,7,"(30.04667914, -89.96400219)",OTHER CFS
208263,H1595215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3667537,534025,08/13/2015 01:33:50 PM,08/13/2015 01:47:22 PM,08/13/2015 01:58:57 PM,08/13/2015 01:59:45 PM,NAT,Necessary Action Taken,N,2U04,080XX Olive St,70125.0,2,"(29.96280206, -90.11207506)",OTHER CFS
208287,H1599215,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3662110,526334,08/13/2015 02:26:09 PM,08/13/2015 02:28:14 PM,08/13/2015 02:37:39 PM,08/13/2015 03:29:56 PM,RTF,REPORT TO FOLLOW,N,2H02,Maple St & Adams St,70118.0,2,"(29.94181140, -90.12946930)",OTHER CFS
208305,H1601715,103,DISTURBANCE (OTHER),2A,21,COMPLAINT OTHER,1H,3680731,536061,08/13/2015 02:48:35 PM,08/13/2015 03:15:00 PM,08/13/2015 03:25:32 PM,08/13/2015 03:42:47 PM,NAT,Necessary Action Taken,N,1J02,011XX N Claiborne Ave,70116.0,1,"(29.96800612, -90.07034048)",OTHER CFS
208326,H1604115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3692502,550962,08/13/2015 03:22:33 PM,08/13/2015 03:38:13 PM,08/13/2015 03:45:11 PM,08/13/2015 05:28:43 PM,RTF,REPORT TO FOLLOW,N,3U04,049XX Stephen Girard Ave,70126.0,3,"(30.00861630, -90.03263180)",OTHER CFS
208329,H1604615,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/13/2015 03:28:46 PM,08/13/2015 04:10:10 PM,08/13/2015 04:10:27 PM,08/13/2015 05:13:44 PM,NAT,Necessary Action Taken,N,1M05,003XX N Dupre St,70119.0,1,"(0, 0)",OTHER CFS
208473,H1630115,79,VIOLATION OF PROTECTION ORDER,2C,103D,DOMESTIC DISTURBANCE,1A,3667095,538694,08/13/2015 06:25:05 PM,08/14/2015 01:32:13 AM,08/14/2015 01:47:51 AM,08/14/2015 02:49:44 AM,RTF,REPORT TO FOLLOW,N,3A02,043XX Hollygrove St,70118.0,3,"(29.97565174, -90.11331434)",OTHER CFS
208695,H1666115,56D,CRIMINAL DAMAGE DOMESTIC,2A,56D,CRIMINAL DAMAGE DOMESTIC,1A,3714691,565731,08/14/2015 12:59:50 AM,08/14/2015 01:05:53 AM,08/14/2015 01:11:10 AM,08/14/2015 01:59:31 AM,UNF,UNFOUNDED,N,7I11,070XX Bullard Ave,70128.0,7,"(30.04851532, -89.96197072)",OTHER CFS
208855,H1689115,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3692647,550215,08/14/2015 07:43:16 AM,08/14/2015 07:44:45 AM,08/14/2015 08:05:14 AM,08/14/2015 08:12:17 AM,NAT,Necessary Action Taken,N,3U02,049XX Chef Menteur Hwy,70126.0,3,"(30.00655974, -90.03220094)",OTHER CFS
208861,H1690015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/14/2015 07:51:52 AM,08/14/2015 07:51:52 AM,08/14/2015 07:54:17 AM,08/14/2015 08:19:35 AM,NAT,Necessary Action Taken,N,8D06,Saint Peter St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
208944,H1699015,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,08/14/2015 09:32:45 AM,08/14/2015 09:39:06 AM,08/14/2015 09:48:51 AM,08/14/2015 11:37:21 AM,RTF,REPORT TO FOLLOW,N,6P01,015XX Delachaise St,70115.0,6,"(0, 0)",VIOLENT CRIME
208945,H1699015,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,08/14/2015 09:32:45 AM,08/14/2015 09:39:06 AM,08/14/2015 09:48:51 AM,08/14/2015 11:37:21 AM,RTF,REPORT TO FOLLOW,N,6P01,015XX Delachaise St,70115.0,6,"(0, 0)",VIOLENT CRIME
209024,H1708115,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3690842,533953,08/14/2015 11:07:21 AM,08/14/2015 12:13:42 PM,08/14/2015 12:24:21 PM,08/14/2015 01:01:59 PM,NAT,Necessary Action Taken,N,5D01,Pauline St & Royal St,70117.0,5,"(29.96189886, -90.03848303)",OTHER CFS
209043,H1709915,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3679811,534693,08/14/2015 11:26:47 AM,,,08/14/2015 12:00:36 PM,DUP,DUPLICATE,N,1I01,I-10 W & Orleans Ave,70116.0,1,"(29.96427285, -90.07329028)",OTHER CFS
209072,H1713215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/14/2015 11:56:58 AM,08/14/2015 11:56:58 AM,08/14/2015 11:57:07 AM,08/14/2015 12:25:19 PM,NAT,Necessary Action Taken,N,8C01,007XX Iberville St,70130.0,8,"(0, 0)",OTHER CFS
209193,H1725315,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/14/2015 01:56:01 PM,08/14/2015 01:56:49 PM,08/14/2015 02:05:43 PM,08/14/2015 02:20:04 PM,NAT,Necessary Action Taken,N,1L04,038XX Ulloa St,70119.0,1,"(0, 0)",OTHER CFS
209222,H1729015,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3697291,535797,08/14/2015 02:46:36 PM,08/14/2015 03:13:52 PM,08/14/2015 03:20:37 PM,08/14/2015 04:53:04 PM,RTF,REPORT TO FOLLOW,N,5E02,Egania St & N Claiborne Ave,70117.0,5,"(29.96676770, -90.01805120)",OTHER CFS
209268,H1735515,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3675138,523646,08/14/2015 03:42:22 PM,,,08/14/2015 03:44:22 PM,DUP,DUPLICATE,N,6Q05,019XX Washington Ave,70115.0,6,"(29.93403885, -90.08842824)",OTHER CFS
209273,H1736115,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,08/14/2015 03:51:23 PM,08/14/2015 06:02:25 PM,08/14/2015 06:07:59 PM,08/14/2015 07:00:47 PM,NAT,Necessary Action Taken,N,6H01,020XX S Liberty St,70113.0,6,"(0, 0)",OTHER CFS
209294,H1738815,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3682028,521871,08/14/2015 04:15:17 PM,08/14/2015 07:32:09 PM,08/14/2015 07:39:17 PM,08/14/2015 08:51:40 PM,RTF,REPORT TO FOLLOW,N,6B04,Tchoupitoulas St & Saint James St,70130.0,6,"(29.92894829, -90.06673681)",OTHER CFS
209525,H1773515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,08/14/2015 09:20:07 PM,08/15/2015 01:03:38 AM,08/15/2015 01:23:36 AM,08/15/2015 05:40:40 AM,RTF,REPORT TO FOLLOW,N,5A01,017XX Marais St,70116.0,5,"(0, 0)",VIOLENT CRIME
209526,H1773515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,08/14/2015 09:20:07 PM,08/15/2015 01:03:38 AM,08/15/2015 01:23:36 AM,08/15/2015 05:40:40 AM,RTF,REPORT TO FOLLOW,N,5A01,017XX Marais St,70116.0,5,"(0, 0)",VIOLENT CRIME
209583,H1781615,103D,DOMESTIC DISTURBANCE,2B,68,UNAUTHORIZED USE OF VEHICLE,1F,3694332,526186,08/14/2015 10:20:50 PM,08/14/2015 11:48:54 PM,08/14/2015 11:58:48 PM,08/15/2015 12:37:21 AM,RTF,REPORT TO FOLLOW,N,4I01,013XX Pace Blvd,70114.0,4,"(29.94043575, -90.02774190)",OTHER CFS
209606,H1784415,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3680223,541573,08/14/2015 10:40:52 PM,08/14/2015 11:08:42 PM,08/14/2015 11:23:34 PM,08/14/2015 11:32:50 PM,UNF,UNFOUNDED,N,1C02,Saint Bernard Ave & N Broad St,70119.0,1,"(29.98317756, -90.07175118)",OTHER CFS
209668,H1793815,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3679649,537710,08/15/2015 12:19:45 AM,08/15/2015 12:45:40 AM,08/15/2015 12:52:07 AM,08/15/2015 01:29:08 AM,NAT,Necessary Action Taken,N,1J04,021XX Esplanade Ave,70119.0,1,"(29.97257217, -90.07369862)",OTHER CFS
209719,H1801015,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3686958,537523,08/15/2015 01:36:17 AM,08/15/2015 02:05:22 AM,08/15/2015 02:07:43 AM,08/15/2015 05:07:18 AM,RTF,REPORT TO FOLLOW,N,5B03,024XX N Villere St,70117.0,5,"(29.97183666, -90.05062191)",OTHER CFS
210094,H1847315,52F,FIRE,2A,52F,FIRE,1B,3682555,543522,08/15/2015 01:26:22 PM,08/15/2015 01:30:48 PM,08/15/2015 01:34:05 PM,08/15/2015 01:40:44 PM,NAT,Necessary Action Taken,N,3X01,Annette St & Abundance St,70122.0,3,"(29.98846541, -90.06431917)",OTHER CFS
