,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
76076,G3986615,35D,SIMPLE BATTERY DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3684720,533703,07/31/2015 07:43:32 PM,07/31/2015 07:44:01 PM,07/31/2015 07:43:32 PM,07/31/2015 10:10:42 PM,RTF,REPORT TO FOLLOW,Y,8E03,004XX Esplanade Ave,70116.0,8,"(29.96140059, -90.05782495)",OTHER CFS
76299,H0022015,94,DISCHARGING FIREARM,2B,21,COMPLAINT OTHER,1H,3682270,526971,08/01/2015 04:01:17 AM,08/01/2015 04:01:57 AM,08/01/2015 04:01:17 AM,08/01/2015 04:21:51 AM,UNF,UNFOUNDED,Y,8A01,Saint Joseph St & S Peters St,70130.0,8,"(29.94296485, -90.06579655)",OTHER CFS
76420,H0075215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681278,530741,08/01/2015 04:42:28 PM,,08/01/2015 04:42:28 PM,08/01/2015 05:04:33 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95336255, -90.06879568)",OTHER CFS
76581,H0121615,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3682051,531861,08/01/2015 11:33:39 PM,,08/01/2015 11:33:39 PM,08/02/2015 01:26:20 AM,RTF,REPORT TO FOLLOW,Y,8D05,004XX Royal St,70130.0,8,"(29.95641923, -90.06631773)",PROPERTY CRIME
76582,H0121615,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3682051,531861,08/01/2015 11:33:39 PM,,08/01/2015 11:33:39 PM,08/02/2015 01:26:20 AM,RTF,REPORT TO FOLLOW,Y,8D05,004XX Royal St,70130.0,8,"(29.95641923, -90.06631773)",PROPERTY CRIME
76800,H0208115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681528,532300,08/02/2015 06:37:26 PM,08/02/2015 06:37:59 PM,08/02/2015 06:37:26 PM,08/02/2015 06:41:31 PM,UNF,UNFOUNDED,Y,8D05,Dauphine St & St Louis St,70112.0,8,"(29.95764007, -90.06795217)",OTHER CFS
76862,H0224315,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3705357,552883,08/02/2015 08:59:56 PM,,08/02/2015 08:59:56 PM,08/02/2015 09:41:23 PM,NAT,Necessary Action Taken,Y,7F01,Chef Menteur Hwy & Eastview Dr,70126.0,7,"(30.01349088, -89.99194879)",OTHER CFS
76871,H0226515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/02/2015 09:22:36 PM,08/02/2015 09:24:44 PM,08/02/2015 09:22:36 PM,08/02/2015 10:07:40 PM,NAT,Necessary Action Taken,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
77258,H0363215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682196,533129,08/03/2015 09:55:19 PM,08/03/2015 09:59:00 PM,08/03/2015 09:55:19 PM,08/03/2015 09:59:37 PM,NAT,Necessary Action Taken,Y,8E01,007XX Dauphine St,70116.0,8,"(29.95989996, -90.06581550)",OTHER CFS
77272,H0367515,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3671132,529731,08/03/2015 10:38:04 PM,08/03/2015 10:44:03 PM,08/03/2015 10:38:04 PM,08/03/2015 10:52:45 PM,NAT,Necessary Action Taken,Y,2V02,S Broad St & Washington Ave,70125.0,2,"(29.95088968, -90.10086827)",OTHER CFS
77356,H0393015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3683168,531981,08/04/2015 06:00:31 AM,,08/04/2015 06:00:31 AM,08/04/2015 06:01:34 AM,RTF,REPORT TO FOLLOW,Y,8B02,Decatur St & St Peter St,70116.0,8,"(29.95671330, -90.06278438)",OTHER CFS
77400,H0416115,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/04/2015 11:01:46 AM,08/04/2015 11:01:51 AM,08/04/2015 11:01:46 AM,08/04/2015 05:17:19 PM,RTF,REPORT TO FOLLOW,Y,6O03,035XX Magazine St,70115.0,6,"(0, 0)",OTHER CFS
77401,H0416115,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/04/2015 11:01:46 AM,08/04/2015 11:01:51 AM,08/04/2015 11:01:46 AM,08/04/2015 05:17:19 PM,RTF,REPORT TO FOLLOW,Y,6O03,035XX Magazine St,70115.0,6,"(0, 0)",OTHER CFS
77618,H0478215,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3668263,531077,08/04/2015 07:21:58 PM,,08/04/2015 07:21:58 PM,08/04/2015 08:51:00 PM,RTF,REPORT TO FOLLOW,Y,2V01,040XX Panama Ct,70125.0,2,"(29.95467375, -90.10988293)",OTHER CFS
77642,H0486815,94,DISCHARGING FIREARM,2B,21,COMPLAINT OTHER,1H,3689829,529397,08/04/2015 08:37:32 PM,08/04/2015 08:40:29 PM,08/04/2015 08:37:32 PM,08/04/2015 10:19:41 PM,RTF,REPORT TO FOLLOW,Y,4G02,006XX Le Boeuf St,70114.0,4,"(29.94940509, -90.04184563)",OTHER CFS
77674,H0493615,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3681249,534878,08/04/2015 09:37:46 PM,08/04/2015 09:44:01 PM,08/04/2015 09:37:46 PM,08/05/2015 02:00:59 AM,RTF,REPORT TO FOLLOW,Y,1F02,Marais St & Saint Philip St,70116.0,1,"(29.96473855, -90.06874552)",VIOLENT CRIME
77675,H0493615,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3681249,534878,08/04/2015 09:37:46 PM,08/04/2015 09:44:01 PM,08/04/2015 09:37:46 PM,08/05/2015 02:00:59 AM,RTF,REPORT TO FOLLOW,Y,1F02,Marais St & Saint Philip St,70116.0,1,"(29.96473855, -90.06874552)",VIOLENT CRIME
77700,H0499915,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3705673,552950,08/04/2015 10:36:25 PM,,08/04/2015 10:36:25 PM,08/04/2015 10:48:48 PM,NAT,Necessary Action Taken,Y,7F01,Chef Menteur Hwy & Dodt Ave,70126.0,7,"(30.01366601, -89.99094767)",OTHER CFS
77709,H0502415,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3687164,536406,08/04/2015 10:57:23 PM,,08/04/2015 10:57:23 PM,08/04/2015 11:04:24 PM,GOA,GONE ON ARRIVAL,Y,5C02,026XX Saint Claude Ave,70117.0,5,"(29.96875815, -90.05001053)",OTHER CFS
77964,H0590615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/05/2015 04:37:36 PM,,08/05/2015 04:37:36 PM,08/05/2015 05:10:44 PM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
77988,H0595915,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3676729,526682,08/05/2015 05:14:32 PM,,08/05/2015 05:14:32 PM,08/05/2015 06:02:52 PM,NAT,Necessary Action Taken,Y,6H02,022XX Terpsichore St,70113.0,6,"(29.94233786, -90.08330146)",OTHER CFS
78072,H0620115,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3677750,526322,08/05/2015 08:27:48 PM,08/05/2015 08:30:12 PM,08/05/2015 08:27:48 PM,08/05/2015 10:12:08 PM,RTF,REPORT TO FOLLOW,Y,6H02,019XX Mlk Blvd,70113.0,6,"(29.94131887, -90.08009020)",OTHER CFS
78113,H0631515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3675145,535809,08/05/2015 10:18:11 PM,08/05/2015 10:21:02 PM,08/05/2015 10:18:11 PM,08/05/2015 10:39:36 PM,NAT,Necessary Action Taken,Y,1M05,Iberville St & N White St,70119.0,1,"(29.96748146, -90.08798709)",OTHER CFS
78167,H0641515,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3682182,529980,08/05/2015 11:57:18 PM,,08/05/2015 11:57:18 PM,08/06/2015 12:05:46 AM,RTF,REPORT TO FOLLOW,Y,8B01,001XX N Peters St,70130.0,8,"(29.95124191, -90.06597026)",OTHER CFS
78351,H0685215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/06/2015 11:37:19 AM,,08/06/2015 11:37:19 AM,08/06/2015 12:17:21 PM,NAT,Necessary Action Taken,Y,3H01,047XX Canal St,70119.0,3,"(0, 0)",OTHER CFS
78382,H0695815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/06/2015 01:17:17 PM,,08/06/2015 01:17:17 PM,08/06/2015 01:36:33 PM,NAT,Necessary Action Taken,Y,8C01,001XX Exchange Pl,70130.0,8,"(0, 0)",OTHER CFS
78400,H0700815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/06/2015 02:05:48 PM,,08/06/2015 02:05:48 PM,08/06/2015 02:37:47 PM,NAT,Necessary Action Taken,Y,8H01,008XX Julia St,70113.0,8,"(0, 0)",OTHER CFS
78423,H0710615,107,SUSPICIOUS PERSON,2A,67S,SHOPLIFTING,1C,3671504,539679,08/06/2015 03:40:15 PM,08/06/2015 03:42:05 PM,08/06/2015 03:40:15 PM,08/06/2015 03:56:26 PM,GOA,GONE ON ARRIVAL,Y,3H01,004XX N Carrollton Ave,70119.0,3,"(29.97822992, -90.09935545)",OTHER CFS
78442,H0719215,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3715377,571240,08/06/2015 04:48:04 PM,,08/06/2015 04:48:04 PM,08/06/2015 07:09:26 PM,RTF,REPORT TO FOLLOW,Y,7K06,Gannon Rd & Hayne Blvd,70128.0,7,"(30.06363969, -89.95959364)",OTHER CFS
78464,H0726115,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3690360,523458,08/06/2015 05:24:37 PM,08/06/2015 05:24:45 PM,08/06/2015 05:24:37 PM,08/06/2015 06:55:09 PM,RTF,REPORT TO FOLLOW,Y,4B01,017XX Hero Blvd,70114.0,4,"(29.93305630, -90.04037958)",OTHER CFS
78519,H0751815,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3681802,542911,08/06/2015 09:38:45 PM,08/06/2015 09:46:51 PM,08/06/2015 09:38:45 PM,08/06/2015 11:52:56 PM,RTF,REPORT TO FOLLOW,Y,5K03,028XX New Orleans St,70119.0,5,"(29.98680849, -90.06671645)",OTHER CFS
78700,H0787615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/07/2015 06:38:40 AM,,08/07/2015 06:38:40 AM,08/07/2015 06:53:14 AM,NAT,Necessary Action Taken,Y,3M04,046XX Saint Bernard Ave,70122.0,3,"(0, 0)",OTHER CFS
78867,H0855015,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3719119,568984,08/07/2015 05:54:19 PM,,08/07/2015 05:54:19 PM,08/07/2015 06:32:50 PM,RTF,REPORT TO FOLLOW,Y,7K03,069XX Whitmore Pl,70128.0,7,"(30.05731142, -89.94785364)",OTHER CFS
78878,H0859915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3665969,533853,08/07/2015 06:24:29 PM,,08/07/2015 06:24:29 PM,08/07/2015 06:55:10 PM,RTF,REPORT TO FOLLOW,Y,2T03,Dante St & Earhart Blvd,70118.0,2,"(29.96237469, -90.11703170)",OTHER CFS
79120,H0923715,103F,FIGHT,2B,35,SIMPLE BATTERY,1D,3681815,532087,08/08/2015 03:28:39 AM,08/08/2015 03:29:27 AM,08/08/2015 03:28:39 AM,08/08/2015 05:29:35 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & St Louis St,70112.0,8,"(29.95704650, -90.06705427)",OTHER CFS
79284,H0991915,1028P,VEHICLE PURSUIT,2A,18,TRAFFIC INCIDENT,1H,3681732,548718,08/08/2015 05:58:51 PM,08/08/2015 06:00:34 PM,08/08/2015 05:58:51 PM,08/08/2015 07:45:05 PM,NAT,Necessary Action Taken,Y,3Q01,044XX Allen St,70122.0,3,"(30.00277855, -90.06673555)",OTHER CFS
79469,H1067515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681217,530712,08/09/2015 08:33:34 AM,,08/09/2015 08:33:34 AM,08/09/2015 08:42:23 AM,NAT,Necessary Action Taken,Y,8C01,Canal St & Royal St,70130.0,8,"(29.95328334, -90.06899207)",OTHER CFS
79735,H1170015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/10/2015 04:01:16 AM,,08/10/2015 04:01:16 AM,08/10/2015 04:26:09 AM,NAT,Necessary Action Taken,Y,8D05,Royal St & Saint Louis St,70130.0,8,"(0, 0)",OTHER CFS
79771,H1190515,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/10/2015 09:40:31 AM,08/10/2015 10:17:00 AM,08/10/2015 09:40:31 AM,08/10/2015 03:43:44 PM,RTF,REPORT TO FOLLOW,Y,5C03,014XX Saint Ferdinand St,70117.0,5,"(0, 0)",OTHER CFS
79772,H1190515,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/10/2015 09:40:31 AM,08/10/2015 10:17:00 AM,08/10/2015 09:40:31 AM,08/10/2015 03:43:44 PM,RTF,REPORT TO FOLLOW,Y,5C03,014XX Saint Ferdinand St,70117.0,5,"(0, 0)",OTHER CFS
79984,H1258215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3686082,539355,08/10/2015 08:19:33 PM,08/10/2015 08:20:36 PM,08/10/2015 08:19:33 PM,08/11/2015 01:26:49 AM,NAT,Necessary Action Taken,Y,5G02,Saint Roch Ave & N Prieur St,70117.0,5,"(29.97690009, -90.05332566)",OTHER CFS
80127,H1290815,37D,AGGRAVATED ASSAULT DOMESTIC,2B,21,COMPLAINT OTHER,1H,3686280,541540,08/11/2015 02:35:54 AM,08/11/2015 02:54:38 AM,08/11/2015 02:35:54 AM,08/11/2015 06:29:10 AM,RTF,REPORT TO FOLLOW,Y,5L02,024XX N Dorgenois St,70117.0,5,"(29.98290217, -90.05262152)",VIOLENT CRIME
80135,H1292915,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3683617,532578,08/11/2015 03:26:34 AM,08/11/2015 03:26:45 AM,08/11/2015 03:26:34 AM,08/11/2015 06:04:21 AM,RTF,REPORT TO FOLLOW,Y,8B02,Decatur St & Dumaine St,70116.0,8,"(29.95834144, -90.06134755)",OTHER CFS
80147,H1294815,37D,AGGRAVATED ASSAULT DOMESTIC,2B,21,COMPLAINT OTHER,1H,3682188,534572,08/11/2015 04:07:12 AM,,08/11/2015 04:07:12 AM,08/11/2015 05:53:22 AM,RTF,REPORT TO FOLLOW,Y,1F02,011XX Ursulines Ave,70116.0,1,"(29.96386869, -90.06578892)",VIOLENT CRIME
80174,H1307515,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3671471,529224,08/11/2015 08:11:02 AM,,08/11/2015 08:11:02 AM,08/11/2015 08:13:52 AM,NAT,Necessary Action Taken,Y,6M01,Washington Ave & S Dorgenois St,70125.0,6,"(29.94948502, -90.09981575)",OTHER CFS
80325,H1357615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3687717,536319,08/11/2015 04:25:46 PM,08/11/2015 04:26:13 PM,08/11/2015 04:25:46 PM,08/11/2015 07:14:31 PM,NAT,Necessary Action Taken,Y,5C02,Saint Claude Ave & Saint Ferdinand St,70117.0,5,"(29.96850293, -90.04826808)",OTHER CFS
80781,H1461015,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3676484,526881,08/12/2015 01:08:15 PM,08/12/2015 01:08:43 PM,08/12/2015 01:08:15 PM,08/12/2015 02:10:22 PM,NAT,Necessary Action Taken,Y,6H02,Reverend John Raphael Jr Way & Terpsichore St,70113.0,6,"(29.94289160, -90.08406788)",OTHER CFS
80802,H1468815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/12/2015 02:16:51 PM,,08/12/2015 02:16:51 PM,08/12/2015 02:57:23 PM,NAT,Necessary Action Taken,Y,1K01,027XX Tulane Ave,70119.0,1,"(0, 0)",OTHER CFS
80815,H1472715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/12/2015 02:57:25 PM,,08/12/2015 02:57:25 PM,08/12/2015 03:23:11 PM,RTF,REPORT TO FOLLOW,Y,3S06,020XX Lakeshore Dr,70122.0,3,"(0, 0)",OTHER CFS
80848,H1480715,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3676098,526231,08/12/2015 03:59:40 PM,,08/12/2015 03:59:40 PM,08/12/2015 04:11:44 PM,NAT,Necessary Action Taken,Y,6H01,021XX Reverend John Raphael Jr Way,70113.0,6,"(29.94111645, -90.08530797)",OTHER CFS
80901,H1493715,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3696615,520648,08/12/2015 05:31:49 PM,,08/12/2015 05:31:49 PM,08/12/2015 06:13:11 PM,RTF,REPORT TO FOLLOW,Y,4J01,036XX Macarthur Blvd,70114.0,4,"(29.92513568, -90.02073481)",OTHER CFS
81512,H1641515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/13/2015 08:20:05 PM,,08/13/2015 08:20:05 PM,08/13/2015 08:40:38 PM,NAT,Necessary Action Taken,Y,1I03,Canal St & N Broad St,70119.0,1,"(0, 0)",OTHER CFS
81524,H1644515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/13/2015 08:50:51 PM,,08/13/2015 08:50:51 PM,08/13/2015 09:12:48 PM,NAT,Necessary Action Taken,Y,8D01,008XX Canal St,70112.0,8,"(0, 0)",OTHER CFS
81580,H1661615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/14/2015 12:10:03 AM,08/14/2015 01:46:35 AM,08/14/2015 12:10:03 AM,08/14/2015 06:03:27 AM,RTF,REPORT TO FOLLOW,Y,5H01,020XX France St,70117.0,5,"(0, 0)",OTHER CFS
81581,H1661615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/14/2015 12:10:03 AM,08/14/2015 01:46:35 AM,08/14/2015 12:10:03 AM,08/14/2015 06:03:27 AM,RTF,REPORT TO FOLLOW,Y,5H01,020XX France St,70117.0,5,"(0, 0)",OTHER CFS
81617,H1667315,24,MEDICAL,2B,18,TRAFFIC INCIDENT,1H,37369000,3513814,08/14/2015 01:19:31 AM,,08/14/2015 01:19:31 AM,08/14/2015 01:42:33 AM,NAT,Necessary Action Taken,Y,6G04,Howard Ave & Saint Charles Ave,70130.0,6,"(0, 0)",OTHER CFS
81893,H1777615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682185,532663,08/14/2015 09:47:40 PM,08/14/2015 09:51:13 PM,08/14/2015 09:47:40 PM,08/14/2015 09:51:22 PM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70112.0,8,"(29.95861876, -90.06586607)",OTHER CFS
81900,H1780715,24,MEDICAL,2B,103,DISTURBANCE (OTHER),1A,37369000,3513814,08/14/2015 10:13:19 PM,08/14/2015 10:15:04 PM,08/14/2015 10:13:19 PM,08/14/2015 11:28:33 PM,NAT,Necessary Action Taken,Y,8D03,Saint Peter St & N Rampart St,70112.0,8,"(0, 0)",OTHER CFS
81992,H1809715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/15/2015 03:47:15 AM,08/15/2015 04:09:58 AM,08/15/2015 03:47:15 AM,08/15/2015 04:10:14 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
82094,H1860715,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3671575,525553,08/15/2015 03:47:58 PM,,08/15/2015 03:47:58 PM,08/15/2015 03:56:42 PM,NAT,Necessary Action Taken,Y,2O01,Gen Taylor St & Willow St,70115.0,2,"(29.93938761, -90.09961091)",OTHER CFS
82137,H1878315,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3672585,529124,08/15/2015 07:02:42 PM,,08/15/2015 07:02:42 PM,08/15/2015 07:25:11 PM,RTF,REPORT TO FOLLOW,Y,6M01,025XX S Tonti St,70125.0,6,"(29.94917696, -90.09630195)",OTHER CFS
82294,H1932315,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3681599,531804,08/16/2015 05:07:06 AM,,08/16/2015 05:07:06 AM,08/16/2015 05:07:20 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & Conti St,70112.0,8,"(29.95627481, -90.06774648)",OTHER CFS
82359,H1965515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/16/2015 01:31:19 PM,,08/16/2015 01:31:19 PM,08/16/2015 02:15:31 PM,NAT,Necessary Action Taken,Y,8D01,001XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
82394,H1987315,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3712921,557946,08/16/2015 06:05:07 PM,08/16/2015 06:34:04 PM,08/16/2015 06:05:07 PM,08/16/2015 09:03:08 PM,RTF,REPORT TO FOLLOW,Y,7I01,101XX Dwyer Rd,70127.0,7,"(30.02716695, -89.96785819)",OTHER CFS
82463,H2019215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681634,531850,08/17/2015 12:24:52 AM,08/17/2015 12:24:57 AM,08/17/2015 12:24:52 AM,08/17/2015 02:34:20 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95640080, -90.06763347)",OTHER CFS
82648,H2113915,43,SIMPLE RAPE,2D,21,COMPLAINT OTHER,1H,37369000,3513814,08/17/2015 07:45:06 PM,08/17/2015 08:55:01 PM,08/17/2015 07:45:06 PM,08/17/2015 09:54:59 PM,RTF,REPORT TO FOLLOW,Y,1K01,007XX S Jefferson Davis Pkwy,70119.0,1,"(0, 0)",VIOLENT CRIME
82649,H2113915,43,SIMPLE RAPE,2D,21,COMPLAINT OTHER,1H,37369000,3513814,08/17/2015 07:45:06 PM,08/17/2015 08:55:01 PM,08/17/2015 07:45:06 PM,08/17/2015 09:54:59 PM,RTF,REPORT TO FOLLOW,Y,1K01,007XX S Jefferson Davis Pkwy,70119.0,1,"(0, 0)",VIOLENT CRIME
82723,H2136615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3680523,528547,08/17/2015 11:32:42 PM,08/17/2015 11:33:20 PM,08/17/2015 11:32:42 PM,08/18/2015 12:05:48 AM,NAT,Necessary Action Taken,Y,8G03,007XX Girod St,70130.0,8,"(29.94735300, -90.07125806)",OTHER CFS
82729,H2137615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/17/2015 11:49:17 PM,,08/17/2015 11:49:17 PM,08/18/2015 12:15:37 AM,NAT,Necessary Action Taken,Y,1L04,Canal St & S Carrollton Ave,70119.0,1,"(0, 0)",OTHER CFS
82803,H2148715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/18/2015 01:57:45 AM,,08/18/2015 01:57:45 AM,08/18/2015 02:41:39 AM,NAT,Necessary Action Taken,Y,5C02,027XX Saint Claude Ave,70117.0,5,"(0, 0)",OTHER CFS
83104,H2227215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681217,530712,08/18/2015 05:25:44 PM,,08/18/2015 05:25:44 PM,08/18/2015 05:44:29 PM,NAT,Necessary Action Taken,Y,8C01,Royal St & Canal St,70130.0,8,"(29.95328334, -90.06899207)",OTHER CFS
83331,H2276315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/19/2015 01:41:16 AM,08/19/2015 02:01:59 AM,08/19/2015 01:41:16 AM,08/19/2015 02:05:25 AM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
83509,H2325515,24,MEDICAL,2B,18,TRAFFIC INCIDENT,1H,37369000,3513814,08/19/2015 01:29:27 PM,08/19/2015 02:04:23 PM,08/19/2015 01:29:27 PM,08/19/2015 02:31:41 PM,NAT,Necessary Action Taken,Y,7I10,Bullard Ave & Morrison Rd,70128.0,7,"(0, 0)",OTHER CFS
84109,H2501815,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3680595,528866,08/20/2015 08:58:31 PM,,08/20/2015 08:58:31 PM,08/20/2015 09:18:05 PM,NAT,Necessary Action Taken,Y,8H01,007XX Lafayette St,70130.0,8,"(29.94822811, -90.07102002)",OTHER CFS
84149,H2510115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681888,541653,08/20/2015 10:21:07 PM,,08/20/2015 10:21:07 PM,08/20/2015 10:23:09 PM,NAT,Necessary Action Taken,Y,5K03,026XX New Orleans St,70119.0,5,"(29.98334693, -90.06648905)",OTHER CFS
84267,H2534415,63,PROWLER,2C,21,COMPLAINT OTHER,1H,3669274,539687,08/21/2015 04:03:51 AM,08/21/2015 04:18:57 AM,08/21/2015 04:03:51 AM,08/21/2015 04:36:51 AM,NAT,Necessary Action Taken,Y,3D02,046XX Canal St,70119.0,3,"(29.97831805, -90.10639865)",OTHER CFS
84284,H2538415,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681665,531297,08/21/2015 05:21:59 AM,,08/21/2015 05:21:59 AM,08/21/2015 05:51:10 AM,NAT,Necessary Action Taken,Y,8D04,003XX Royal St,70130.0,8,"(29.95487953, -90.06755411)",OTHER CFS
84638,H2666815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/22/2015 01:26:36 AM,,08/22/2015 01:26:36 AM,08/22/2015 02:13:34 AM,NAT,Necessary Action Taken,Y,8D01,001XX Bourbon St,70130.0,8,"(0, 0)",OTHER CFS
84936,H2791915,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/23/2015 02:16:22 AM,,08/23/2015 02:16:22 AM,08/23/2015 02:17:20 AM,NAT,Necessary Action Taken,Y,8D03,Burgundy St & St Louis St,70112.0,8,"(0, 0)",OTHER CFS
84938,H2792315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,08/23/2015 02:18:40 AM,,08/23/2015 02:18:40 AM,08/23/2015 02:51:03 AM,NAT,Necessary Action Taken,Y,8D05,008XX Conti St,70112.0,8,"(0, 0)",OTHER CFS
84983,H2808515,103,DISTURBANCE (OTHER),2A,21,COMPLAINT OTHER,1H,3681790,532646,08/23/2015 06:33:10 AM,08/23/2015 06:34:08 AM,08/23/2015 06:33:10 AM,08/23/2015 06:38:31 AM,NAT,Necessary Action Taken,Y,8D03,006XX Dauphine St,70112.0,8,"(29.95858564, -90.06711355)",OTHER CFS
